Symbol,Date,Open,High,Low,Close,Adj Close,Volume
GBP,10/27/2023,0.82399,0.826,0.82225,0.82392,0.82392,0
GBP,10/30/2023,0.82555,0.82695,0.82197,0.82551,0.82551,0
GBP,10/31/2023,0.822017,0.82508,0.81972,0.82198,0.82198,0
GBP,11/1/2023,0.82296,0.8266,0.82202,0.8229,0.8229,0
GBP,11/2/2023,0.82073,0.82261,0.81805,0.82087,0.82087,0
GBP,11/3/2023,0.82028,0.82065,0.80811,0.82022,0.82022,0
GBP,11/6/2023,0.80826,0.80861,0.80454,0.80816,0.80816,0
GBP,11/7/2023,0.81008,0.81452,0.809874,0.81001,0.81001,0
GBP,11/8/2023,0.81366,0.81677,0.81292,0.81355,0.81355,0
GBP,11/9/2023,0.81393,0.81607,0.8124,0.814,0.814,0
GBP,11/10/2023,0.8186,0.82041,0.81711,0.81853,0.81853,0
GBP,11/13/2023,0.81764,0.81802,0.81488,0.81778,0.81778,0
GBP,11/14/2023,0.81431,0.8153,0.80077,0.81429,0.81429,0
GBP,11/15/2023,0.80038,0.80608,0.80005,0.80035,0.80035,0
GBP,11/16/2023,0.80491,0.80787,0.80288,0.805,0.805,0
GBP,11/17/2023,0.80543,0.80802,0.8037,0.80548,0.80548,0
GBP,11/20/2023,0.80295,0.80342,0.79935,0.80292,0.80292,0
GBP,11/21/2023,0.79942,0.79963,0.79628,0.79942,0.79942,0
GBP,11/22/2023,0.7971,0.80326,0.79689,0.79718,0.79718,0
GBP,11/23/2023,0.80057,0.80065,0.796,0.80064,0.80064,0
GBP,11/24/2023,0.7979,0.79838,0.7926,0.79786,0.79786,0
GBP,11/27/2023,0.79359,0.79415,0.79088,0.79363,0.79363,0
GBP,11/28/2023,0.79141,0.79313,0.78653,0.79149,0.79149,0
GBP,11/29/2023,0.78657,0.78949,0.78539,0.78664,0.78664,0
GBP,11/30/2023,0.78766,0.7933,0.78678,0.787625,0.787625,0
GBP,12/1/2023,0.79165,0.79264,0.78804,0.79166,0.79166,0
GBP,12/4/2023,0.78665,0.79329,0.78661,0.78659,0.78659,0
GBP,12/5/2023,0.79151,0.7947,0.79048,0.79151,0.79151,0
GBP,12/6/2023,0.79397,0.7948,0.79278,0.794,0.794,0
GBP,12/7/2023,0.796305,0.7971,0.79404,0.79626,0.79626,0
GBP,12/8/2023,0.794401,0.7997,0.79358,0.79431,0.79431,0
GBP,12/11/2023,0.79634,0.79771,0.7942,0.79651,0.79651,0
GBP,12/12/2023,0.79655,0.79881,0.79312,0.79652,0.79652,0
GBP,12/13/2023,0.795564,0.7996,0.7955,0.7955,0.7955,0
GBP,12/14/2023,0.79229,0.79276,0.78253,0.79221,0.79221,0
GBP,12/15/2023,0.78302,0.7883,0.7818,0.783,0.783,0
GBP,12/18/2023,0.78909,0.79173,0.78718,0.78912,0.78912,0
GBP,12/19/2023,0.7903,0.7905,0.78361,0.7904,0.7904,0
GBP,12/20/2023,0.7855,0.79159,0.78548,0.78538,0.78538,0
GBP,12/21/2023,0.7911,0.79272,0.78789,0.79106,0.79106,0
GBP,12/22/2023,0.78826,0.7886,0.7846,0.788333,0.788333,0
GBP,12/25/2023,0.78883,0.78883,0.78452,0.78883,0.78883,0
GBP,12/26/2023,0.7871,0.7883,0.7862,0.7871,0.7871,0
GBP,12/27/2023,0.78565,0.78737,0.78118,0.78572,0.78572,0
GBP,12/28/2023,0.78111,0.78492,0.77962,0.7812,0.7812,0
GBP,12/29/2023,0.78521,0.78723,0.78293,0.7853,0.7853,0
GBP,1/1/2024,0.785546,0.7878,0.785361,0.785546,0.785546,0
GBP,1/2/2024,0.78564,0.79287,0.78366,0.78562,0.78562,0
GBP,1/3/2024,0.79216,0.7925,0.79036,0.7922,0.7922,0
GBP,1/4/2024,0.78894,0.79002,0.78566,0.789,0.789,0
GBP,1/5/2024,0.78851,0.79284,0.78308,0.78839,0.78839,0
GBP,1/8/2024,0.78635,0.78895,0.78339,0.7863,0.7863,0
GBP,1/9/2024,0.78481,0.78792,0.78339,0.78461,0.78461,0
GBP,1/10/2024,0.7865,0.78819,0.7848,0.7866,0.7866,0
GBP,1/11/2024,0.78461,0.78796,0.7828,0.78461,0.78461,0
GBP,1/12/2024,0.7825,0.78608,0.78219,0.78261,0.78261,0
GBP,1/15/2024,0.78515,0.78652,0.78492,0.78514,0.78514,0
GBP,1/16/2024,0.78634,0.79233,0.78634,0.7864,0.7864,0
GBP,1/17/2024,0.791189,0.79381,0.78768,0.79123,0.79123,0
GBP,1/18/2024,0.78879,0.79048,0.7871,0.78884,0.78884,0
GBP,1/19/2024,0.78666,0.78969,0.7864,0.78679,0.78679,0
GBP,1/22/2024,0.78735,0.78813,0.7855,0.78741,0.78741,0
GBP,1/23/2024,0.78689,0.79018,0.78449,0.78697,0.78697,0
GBP,1/24/2024,0.78776,0.78822,0.78286,0.7879,0.7879,0
GBP,1/25/2024,0.78626,0.78784,0.78479,0.78624,0.78624,0
GBP,1/26/2024,0.78697,0.78881,0.78385,0.78689,0.78689,0
GBP,1/29/2024,0.78758,0.78969,0.7862,0.78755,0.78755,0
GBP,1/30/2024,0.78653,0.79096,0.78608,0.78658,0.78658,0
GBP,1/31/2024,0.7877,0.7894,0.78436,0.78768,0.78768,0
GBP,2/1/2024,0.7886,0.791998,0.78583,0.78874,0.78874,0
GBP,2/2/2024,0.78448,0.79216,0.78291,0.78448,0.78448,0
GBP,2/5/2024,0.79259,0.79872,0.79177,0.79227,0.79227,0
GBP,2/6/2024,0.7978,0.7978,0.79399,0.7978,0.7978,0
GBP,2/7/2024,0.7934,0.7938,0.79102,0.79324,0.79324,0
GBP,2/8/2024,0.79192,0.79524,0.7912,0.79193,0.79193,0
GBP,2/9/2024,0.7923,0.79359,0.791,0.79236,0.79236,0
GBP,2/12/2024,0.79122,0.79318,0.79026,0.79131,0.79131,0
GBP,2/13/2024,0.79192,0.79505,0.78843,0.79192,0.79192,0
GBP,2/14/2024,0.7942,0.79764,0.792959,0.79424,0.79424,0
GBP,2/15/2024,0.79566,0.79728,0.79387,0.79565,0.79565,0
GBP,2/16/2024,0.7937,0.79653,0.7935,0.7937,0.7937,0
GBP,2/19/2024,0.79295,0.7947,0.79178,0.79295,0.79295,0
GBP,2/20/2024,0.79439,0.7949,0.78945,0.79443,0.79443,0
GBP,2/21/2024,0.79199,0.7934,0.79127,0.79193,0.79193,0
GBP,2/22/2024,0.79121,0.79286,0.7868,0.79126,0.79126,0
GBP,2/23/2024,0.7898,0.79053,0.78729,0.78966,0.78966,0
GBP,2/26/2024,0.7892,0.79006,0.78743,0.7891,0.7891,0
GBP,2/27/2024,0.78836,0.78977,0.787594,0.78836,0.78836,0
GBP,2/28/2024,0.7886,0.7921,0.78838,0.78854,0.78854,0
GBP,2/29/2024,0.78977,0.79182,0.78851,0.7897,0.7897,0
GBP,3/1/2024,0.79194,0.79358,0.79013,0.79205,0.79205,0
GBP,3/4/2024,0.78981,0.79009,0.78699,0.78987,0.78987,0
GBP,3/5/2024,0.788,0.7891,0.78533,0.7879,0.7879,0
GBP,3/6/2024,0.78709,0.788,0.78363,0.7871,0.7871,0
GBP,3/7/2024,0.78515,0.78592,0.78132,0.78521,0.78521,0
GBP,3/8/2024,0.78041,0.78113,0.77576,0.7803,0.7803,0
GBP,3/11/2024,0.77784,0.78149,0.77746,0.7779,0.7779,0
GBP,3/12/2024,0.78012,0.78442,0.7797,0.780043,0.780043,0
GBP,3/13/2024,0.78146,0.78271,0.7807,0.7815,0.7815,0
GBP,3/14/2024,0.78113,0.7855,0.77982,0.78112,0.78112,0
GBP,3/15/2024,0.78453,0.7855,0.78375,0.78457,0.78457,0
GBP,3/18/2024,0.78543,0.786,0.7844,0.78546,0.78546,0
GBP,3/19/2024,0.78572,0.78928,0.7856,0.78572,0.78572,0
GBP,3/20/2024,0.7863,0.78833,0.78554,0.7862,0.7862,0
GBP,3/21/2024,0.78135,0.78986,0.78101,0.78135,0.78135,0
GBP,3/22/2024,0.7898,0.79508,0.7889,0.78977,0.78977,0
GBP,3/25/2024,0.79378,0.79411,0.7904,0.79378,0.79378,0
GBP,3/26/2024,0.79133,0.79202,0.7894,0.79127,0.79127,0
GBP,3/27/2024,0.79187,0.79327,0.7912,0.79186,0.79186,0
GBP,3/28/2024,0.792575,0.794502,0.79053,0.7926,0.7926,0
GBP,3/29/2024,0.79213,0.793,0.79063,0.792,0.792,0
GBP,4/1/2024,0.79125,0.7974,0.7909,0.79131,0.79131,0
GBP,4/2/2024,0.79697,0.7974,0.795,0.7971,0.7971,0
GBP,4/3/2024,0.79513,0.79595,0.79142,0.79511,0.79511,0
GBP,4/4/2024,0.79027,0.7908,0.78854,0.7904,0.7904,0
GBP,4/5/2024,0.79116,0.79518,0.79051,0.791127,0.791127,0
GBP,4/8/2024,0.792,0.7928,0.79015,0.79206,0.79206,0
GBP,4/9/2024,0.7899,0.7905,0.78684,0.78997,0.78997,0
GBP,4/10/2024,0.788787,0.79777,0.78707,0.78879,0.78879,0
GBP,4/11/2024,0.79764,0.799252,0.79506,0.7976,0.7976,0
GBP,4/12/2024,0.79641,0.80458,0.79625,0.79651,0.79651,0
GBP,4/15/2024,0.80256,0.80363,0.8001,0.80245,0.80245,0
GBP,4/16/2024,0.80341,0.805711,0.8017,0.80338,0.80338,0
GBP,4/17/2024,0.80444,0.8053,0.80117,0.80444,0.80444,0
GBP,4/18/2024,0.80298,0.804,0.80099,0.80297,0.80297,0
GBP,4/19/2024,0.8041,0.80697,0.802,0.80401,0.80401,0
GBP,4/22/2024,0.808,0.81293,0.80693,0.80803,0.80803,0
GBP,4/23/2024,0.80967,0.81087,0.80275,0.80368,0.80368,0
