Date,Open,High,Low,Close,Adj Close,Volume,feature1,feature2,feature3,feature4,feature5
9/15/2023,176.479996,176.5,173.820007,175.009995,174.556992,109205100,0.0,0.0,0.0,0.0,0.0
9/18/2023,176.479996,179.380005,176.169998,177.970001,177.509338,67257600,0.0,0.0,0.0,0.0,0.0
9/19/2023,177.520004,179.630005,177.130005,179.070007,178.606491,51826900,0.0,0.0,0.0,0.0,0.0
9/20/2023,179.259995,179.699997,175.399994,175.490005,175.035751,58436200,0.0,0.0,0.0,0.0,0.0
9/21/2023,174.550003,176.300003,173.860001,173.929993,173.479782,63047900,0.0,0.0,0.0,0.0,0.0
9/22/2023,174.669998,177.080002,174.050003,174.789993,174.33757,56725400,0.0,0.0,0.0,0.0,0.0
9/25/2023,174.199997,176.970001,174.149994,176.080002,175.624237,46172700,0.0,0.0,0.0,0.0,0.0
9/26/2023,174.820007,175.199997,171.660004,171.960007,171.514893,64588900,0.0,0.0,0.0,0.0,0.0
9/27/2023,172.619995,173.039993,169.050003,170.429993,169.988846,66921800,0.0,0.0,0.0,0.0,0.0
9/28/2023,169.339996,172.029999,167.619995,170.690002,170.248184,56294400,0.0,0.0,0.0,0.0,0.0
9/29/2023,172.020004,173.070007,170.339996,171.210007,170.766846,51814200,0.0,0.0,0.0,0.0,0.0
10/2/2023,171.220001,174.300003,170.929993,173.75,173.300247,52164500,0.0,0.0,0.0,0.0,0.0
10/3/2023,172.259995,173.630005,170.820007,172.399994,171.953735,49594600,0.0,0.0,0.0,0.0,0.0
10/4/2023,171.089996,174.210007,170.970001,173.660004,173.210495,53020300,0.0,0.0,0.0,0.0,0.0
10/5/2023,173.789993,175.449997,172.679993,174.910004,174.45726,48527900,0.0,0.0,0.0,0.0,0.0
10/6/2023,173.800003,177.990005,173.179993,177.490005,177.030579,57224100,0.0,0.0,0.0,0.0,0.0
10/9/2023,176.809998,179.050003,175.800003,178.990005,178.526703,42390800,0.0,0.0,0.0,0.0,0.0
10/10/2023,178.100006,179.720001,177.949997,178.389999,177.928253,43698000,0.0,0.0,0.0,0.0,0.0
10/11/2023,178.199997,179.850006,177.600006,179.800003,179.334595,47551100,0.0,0.0,0.0,0.0,0.0
10/12/2023,180.070007,182.339996,179.039993,180.710007,180.242249,56743100,0.0,0.0,0.0,0.0,0.0
10/13/2023,181.419998,181.929993,178.139999,178.850006,178.38707,51427100,0.0,0.0,0.0,0.0,0.0
10/16/2023,176.75,179.080002,176.509995,178.720001,178.257385,52517000,0.0,0.0,0.0,0.0,0.0
10/17/2023,176.649994,178.419998,174.800003,177.149994,176.691452,57549400,0.0,0.0,0.0,0.0,0.0
10/18/2023,175.580002,177.580002,175.110001,175.839996,175.384842,54764400,0.0,0.0,0.0,0.0,0.0
10/19/2023,176.039993,177.839996,175.190002,175.460007,175.005844,59302900,0.0,0.0,0.0,0.0,0.0
10/20/2023,175.309998,175.419998,172.639999,172.880005,172.43251,64189300,0.0,0.0,0.0,0.0,0.0
10/23/2023,170.910004,174.009995,169.929993,173.0,172.5522,55980100,0.0,0.0,0.0,0.0,0.0
10/24/2023,173.050003,173.669998,171.449997,173.440002,172.991058,43816600,0.0,0.0,0.0,0.0,0.0
10/25/2023,171.880005,173.059998,170.649994,171.100006,170.65712,57157000,0.0,0.0,0.0,0.0,0.0
10/26/2023,170.369995,171.380005,165.669998,166.889999,166.458008,70625300,0.0,0.0,0.0,0.0,0.0
10/27/2023,166.910004,168.960007,166.830002,168.220001,167.784561,58499100,0.0,0.0,0.0,0.0,0.0
10/30/2023,169.020004,171.169998,168.869995,170.289993,169.849197,51131000,0.0,0.0,0.0,0.0,0.0
10/31/2023,169.350006,170.899994,167.899994,170.770004,170.327972,44846000,0.0,0.0,0.0,0.0,0.0
11/1/2023,171.0,174.229996,170.119995,173.970001,173.519684,56934900,0.0,0.0,0.0,0.0,0.0
11/2/2023,175.520004,177.779999,175.460007,177.570007,177.110367,77334800,0.0,0.0,0.0,0.0,0.0
11/3/2023,174.240005,176.820007,173.350006,176.649994,176.192734,79763700,0.0,0.0,0.0,0.0,0.0
11/6/2023,176.380005,179.429993,176.210007,179.229996,178.766068,63841300,0.0,0.0,0.0,0.0,0.0
11/7/2023,179.179993,182.440002,178.970001,181.820007,181.349365,70530000,0.0,0.0,0.0,0.0,0.0
11/8/2023,182.350006,183.449997,181.589996,182.889999,182.416595,49340300,0.0,0.0,0.0,0.0,0.0
11/9/2023,182.960007,184.119995,181.809998,182.410004,181.937836,53763500,0.0,0.0,0.0,0.0,0.0
11/10/2023,183.970001,186.570007,183.529999,186.399994,186.162445,66133400,0.0,0.0,0.0,0.0,0.0
11/13/2023,185.820007,186.029999,184.210007,184.800003,184.564499,43627500,0.0,0.0,0.0,0.0,0.0
11/14/2023,187.699997,188.110001,186.300003,187.440002,187.201126,60108400,0.0,0.0,0.0,0.0,0.0
11/15/2023,187.850006,189.5,187.779999,188.009995,187.770386,53790500,0.0,0.0,0.0,0.0,0.0
11/16/2023,189.570007,190.960007,188.649994,189.710007,189.468246,54412900,0.0,0.0,0.0,0.0,0.0
11/17/2023,190.25,190.380005,188.570007,189.690002,189.448257,50922700,0.0,0.0,0.0,0.0,0.0
11/20/2023,189.889999,191.910004,189.880005,191.449997,191.206009,46505100,0.0,0.0,0.0,0.0,0.0
11/21/2023,191.410004,191.520004,189.740005,190.639999,190.397049,38134500,0.0,0.0,0.0,0.0,0.0
11/22/2023,191.490005,192.929993,190.830002,191.309998,191.066193,39617700,0.0,0.0,0.0,0.0,0.0
11/24/2023,190.869995,190.899994,189.25,189.970001,189.727905,24048300,0.0,0.0,0.0,0.0,0.0
11/27/2023,189.919998,190.669998,188.899994,189.789993,189.548126,40552600,0.0,0.0,0.0,0.0,0.0
11/28/2023,189.779999,191.080002,189.399994,190.399994,190.157349,38415400,0.0,0.0,0.0,0.0,0.0
11/29/2023,190.899994,192.089996,188.970001,189.369995,189.128662,43014200,0.0,0.0,0.0,0.0,0.0
11/30/2023,189.839996,190.320007,188.190002,189.949997,189.707916,48794400,0.0,0.0,0.0,0.0,0.0
12/1/2023,190.330002,191.559998,189.229996,191.240005,190.996292,45679300,0.0,0.0,0.0,0.0,0.0
12/4/2023,189.979996,190.050003,187.449997,189.429993,189.188583,43389500,0.0,0.0,0.0,0.0,0.0
12/5/2023,190.210007,194.399994,190.179993,193.419998,193.173508,66628400,0.0,0.0,0.0,0.0,0.0
12/6/2023,194.449997,194.759995,192.110001,192.320007,192.074921,41089700,0.0,0.0,0.0,0.0,0.0
12/7/2023,193.630005,195.0,193.589996,194.270004,194.02243,47477700,0.0,0.0,0.0,0.0,0.0
12/8/2023,194.199997,195.990005,193.669998,195.710007,195.460587,53377300,0.0,0.0,0.0,0.0,0.0
12/11/2023,193.110001,193.490005,191.419998,193.179993,192.933807,60943700,0.0,0.0,0.0,0.0,0.0
12/12/2023,193.080002,194.720001,191.720001,194.710007,194.461868,52696900,0.0,0.0,0.0,0.0,0.0
12/13/2023,195.089996,198.0,194.850006,197.960007,197.707718,70404200,0.0,0.0,0.0,0.0,0.0
12/14/2023,198.020004,199.619995,196.160004,198.110001,197.857529,66831600,0.0,0.0,0.0,0.0,0.0
12/15/2023,197.529999,198.399994,197.0,197.570007,197.318222,128256700,0.0,0.0,0.0,0.0,0.0
12/18/2023,196.089996,196.630005,194.389999,195.889999,195.64035,55751900,0.0,0.0,0.0,0.0,0.0
12/19/2023,196.160004,196.949997,195.889999,196.940002,196.689026,40714100,0.0,0.0,0.0,0.0,0.0
12/20/2023,196.899994,197.679993,194.830002,194.830002,194.581711,52242800,0.0,0.0,0.0,0.0,0.0
12/21/2023,196.100006,197.080002,193.5,194.679993,194.431885,46482500,0.0,0.0,0.0,0.0,0.0
12/22/2023,195.179993,195.410004,192.970001,193.600006,193.353287,37122800,0.0,0.0,0.0,0.0,0.0
12/26/2023,193.610001,193.889999,192.830002,193.050003,192.803986,28919300,0.0,0.0,0.0,0.0,0.0
12/27/2023,192.490005,193.5,191.089996,193.149994,192.903839,48087700,0.0,0.0,0.0,0.0,0.0
12/28/2023,194.139999,194.660004,193.169998,193.580002,193.333298,34049900,0.0,0.0,0.0,0.0,0.0
12/29/2023,193.899994,194.399994,191.729996,192.529999,192.284637,42628800,0.0,0.0,0.0,0.0,0.0
1/2/2024,187.149994,188.440002,183.889999,185.639999,185.403412,82488700,0.35896170139312744,0.1657002866268158,0.15141144394874573,0.15663960576057434,0.16728699207305908
1/3/2024,184.220001,185.880005,183.429993,184.25,184.015198,58414500,0.3204116225242615,0.18355615437030792,0.16427454352378845,0.15967802703380585,0.1720796525478363
1/4/2024,182.149994,183.089996,180.880005,181.910004,181.678177,71983600,0.3686304986476898,0.17296729981899261,0.16454042494297028,0.13879556953907013,0.15506619215011597
1/5/2024,181.990005,182.759995,180.169998,181.179993,180.949097,62303300,0.35966670513153076,0.17103645205497742,0.15157340466976166,0.15596771240234375,0.1617557257413864
1/8/2024,182.089996,185.600006,181.5,185.559998,185.323517,59144500,0.3225812613964081,0.15057899057865143,0.14980977773666382,0.18779884278774261,0.18923109769821167
1/9/2024,183.919998,185.149994,182.729996,185.139999,184.904053,42841800,0.35066163539886475,0.1793297380208969,0.15890605747699738,0.14427267014980316,0.16682986915111542
1/10/2024,184.350006,186.399994,183.919998,186.190002,185.952713,46792900,0.29924339056015015,0.16026659309864044,0.1771191656589508,0.174774169921875,0.1885966807603836
1/11/2024,186.539993,187.050003,183.619995,185.589996,185.353485,49128400,0.33630698919296265,0.16927145421504974,0.1591755747795105,0.1601032316684723,0.17514273524284363
1/12/2024,186.059998,186.740005,185.190002,185.919998,185.68306,40444700,0.3418724536895752,0.19728747010231018,0.17659904062747955,0.1493137925863266,0.13492724299430847
1/16/2024,182.160004,184.259995,180.929993,183.630005,183.395981,65603000,0.3005921542644501,0.18425825238227844,0.16109341382980347,0.16869919002056122,0.1853569597005844
1/17/2024,181.270004,182.929993,180.300003,182.679993,182.447189,47317400,0.3223658502101898,0.18546009063720703,0.17181025445461273,0.16275840997695923,0.1576053500175476
1/18/2024,186.089996,189.139999,185.830002,188.630005,188.389618,78005800,0.31748953461647034,0.1671845018863678,0.1670248657464981,0.1703004539012909,0.17800062894821167
1/19/2024,189.330002,191.949997,188.820007,191.559998,191.315872,68741000,0.31426531076431274,0.17438222467899323,0.167098730802536,0.17829422652721405,0.16595950722694397
1/22/2024,192.300003,195.330002,192.259995,193.889999,193.642899,60133900,0.24711735546588898,0.16008464992046356,0.16698616743087769,0.20496246218681335,0.22084933519363403
1/23/2024,195.020004,195.75,193.830002,195.179993,194.931259,42355600,0.2879539132118225,0.17036846280097961,0.17007765173912048,0.18200825154781342,0.18959170579910278
1/24/2024,195.419998,196.380005,194.339996,194.5,194.252121,53631300,0.24384473264217377,0.1566695272922516,0.17733760178089142,0.20467564463615417,0.21747250854969025
1/25/2024,195.220001,196.270004,193.110001,194.169998,193.922546,54822100,0.34223800897598267,0.17152979969978333,0.15668196976184845,0.157027468085289,0.17252270877361298
1/26/2024,194.270004,194.759995,191.940002,192.419998,192.174774,44594000,0.26067882776260376,0.16031794250011444,0.16651372611522675,0.19401250779628754,0.2184770256280899
1/29/2024,192.009995,192.199997,189.580002,191.729996,191.485657,47145600,0.2886810898780823,0.1489320993423462,0.146043598651886,0.19349373877048492,0.22284944355487823
1/30/2024,190.940002,191.800003,187.470001,188.039993,187.800354,55859400,0.42185336351394653,0.18766795098781586,0.1497538834810257,0.12712806463241577,0.11359678953886032
1/31/2024,187.039993,187.100006,184.350006,184.399994,184.164993,55467800,0.276200532913208,0.1477845460176468,0.1606677621603012,0.2054854929447174,0.2098616510629654
2/1/2024,183.990005,186.949997,183.820007,186.860001,186.621872,64885400,0.27422910928726196,0.15474463999271393,0.17062914371490479,0.18999674916267395,0.21040035784244537
2/2/2024,179.860001,187.330002,179.25,185.850006,185.613159,102518000,0.2781989574432373,0.16621939837932587,0.17383316159248352,0.19618234038352966,0.18556614220142365
2/5/2024,188.149994,189.25,185.839996,187.679993,187.440811,69668800,0.25711897015571594,0.17251116037368774,0.16672343015670776,0.19689932465553284,0.2067471146583557
2/6/2024,186.860001,189.309998,186.770004,189.300003,189.058762,43490800,0.2763109803199768,0.1555260270833969,0.15469114482402802,0.2006152719259262,0.21285653114318848
2/7/2024,190.639999,191.050003,188.610001,189.410004,189.168625,53439000,0.28343260288238525,0.16487766802310944,0.17165744304656982,0.1867685765028,0.1932637244462967
2/8/2024,189.389999,189.539993,187.350006,188.320007,188.080017,40962000,0.2870813012123108,0.15150509774684906,0.16023118793964386,0.18306240439414978,0.21811999380588531
2/9/2024,188.649994,189.990005,188.0,188.850006,188.850006,45155200,0.27353960275650024,0.17815424501895905,0.17380677163600922,0.19683142006397247,0.17766791582107544
2/12/2024,188.419998,188.669998,186.789993,187.149994,187.149994,41781900,0.32920369505882263,0.16828113794326782,0.1542230248451233,0.16685494780540466,0.1814371943473816
2/13/2024,185.770004,186.210007,183.509995,185.039993,185.039993,56529500,0.3562505841255188,0.17239642143249512,0.15295931696891785,0.15319795906543732,0.16519570350646973
2/14/2024,185.320007,185.529999,182.440002,184.149994,184.149994,54630500,0.33935683965682983,0.18995609879493713,0.16420049965381622,0.14918436110019684,0.15730218589305878
2/15/2024,183.550003,184.490005,181.350006,183.860001,183.860001,65434500,0.3285108506679535,0.17340391874313354,0.17361056804656982,0.164070725440979,0.16040395200252533
2/16/2024,183.419998,184.850006,181.669998,182.309998,182.309998,49701400,0.3479193449020386,0.17698077857494354,0.16789889335632324,0.15231244266033173,0.1548885852098465
2/20/2024,181.789993,182.429993,180.0,181.559998,181.559998,53665600,0.3677346408367157,0.1997067630290985,0.16351932287216187,0.14161662757396698,0.12742266058921814
2/21/2024,181.940002,182.889999,180.660004,182.320007,182.320007,41529700,0.36996594071388245,0.19436602294445038,0.16125407814979553,0.14927847683429718,0.12513545155525208
2/22/2024,183.479996,184.960007,182.460007,184.369995,184.369995,52292200,0.31995025277137756,0.17017661035060883,0.1627424955368042,0.1732345074415207,0.17389613389968872
2/23/2024,185.009995,185.039993,182.229996,182.520004,182.520004,45119700,0.32260191440582275,0.16779662668704987,0.16128215193748474,0.17258019745349884,0.175739124417305
2/26/2024,182.240005,182.759995,180.649994,181.160004,181.160004,40867400,0.2811550796031952,0.16350802779197693,0.16425348818302155,0.1892027109861374,0.20188073813915253
2/27/2024,181.100006,183.919998,179.559998,182.630005,182.630005,54318900,0.3349277377128601,0.16312667727470398,0.15533368289470673,0.1668051779270172,0.17980675399303436
2/28/2024,182.509995,183.119995,180.130005,181.419998,181.419998,48953900,0.2855837643146515,0.16068419814109802,0.16178418695926666,0.18077054619789124,0.2111773043870926
2/29/2024,181.270004,182.570007,179.529999,180.75,180.75,136682600,0.3443204164505005,0.17925895750522614,0.15695151686668396,0.15588505566120148,0.16358406841754913
3/1/2024,179.550003,180.529999,177.380005,179.660004,179.660004,73488000,0.3077690601348877,0.17582707107067108,0.17001983523368835,0.1601770669221878,0.18620698153972626
3/4/2024,176.149994,176.899994,173.789993,175.100006,175.100006,81510100,0.3165377974510193,0.1618034839630127,0.16230490803718567,0.18130894005298615,0.1780448704957962
3/5/2024,170.759995,172.039993,169.619995,170.119995,170.119995,95132400,0.3305377662181854,0.1801239252090454,0.17246605455875397,0.16116482019424438,0.1557074785232544
3/6/2024,171.059998,171.240005,168.679993,169.119995,169.119995,68587700,0.3263789713382721,0.18926307559013367,0.17807935178279877,0.15831546485424042,0.14796313643455505
3/7/2024,169.149994,170.729996,168.490005,169.0,169.0,71765100,0.3529708683490753,0.1838906705379486,0.16080892086029053,0.15036943554878235,0.15196019411087036
3/8/2024,169.0,173.699997,168.940002,170.729996,170.729996,76114600,0.30264854431152344,0.17208558320999146,0.16399534046649933,0.1691741943359375,0.19209635257720947
3/11/2024,172.940002,174.380005,172.050003,172.75,172.75,60139500,0.2847137153148651,0.16844147443771362,0.15229327976703644,0.17723305523395538,0.21731849014759064
3/12/2024,173.149994,174.029999,171.009995,173.229996,173.229996,59825400,0.38783174753189087,0.1900738924741745,0.14946365356445312,0.13074876368045807,0.14188197255134583
3/13/2024,172.770004,173.190002,170.759995,171.130005,171.130005,52488700,0.3018084764480591,0.19286255538463593,0.18630650639533997,0.16954636573791504,0.14947614073753357
3/14/2024,172.910004,174.309998,172.050003,173.0,173.0,72913500,0.2986510396003723,0.1756061464548111,0.16310760378837585,0.18525376915931702,0.1773814707994461
3/15/2024,171.169998,172.619995,170.289993,172.619995,172.619995,121664700,0.3829875588417053,0.17015735805034637,0.1503903716802597,0.14764437079429626,0.14882038533687592
