Symbol,Date,Open,High,Low,Close,Volume
SCBPL,9/15/2023,24.2,24.2,24.01,24.17,6000
SCBPL,9/18/2023,24,24.98,23.81,23.91,13500
SCBPL,9/19/2023,23.82,23.85,23.82,23.85,1500
SCBPL,9/20/2023,24,25.5,24,24.91,273000
SCBPL,9/21/2023,25.98,26,25.11,25.11,23500
SCBPL,9/22/2023,25.95,26.99,25.95,26.99,107000
SCBPL,9/25/2023,28.85,28.85,26.2,27.5,25000
SCBPL,9/26/2023,27.5,28.8,27.5,28.6,211500
SCBPL,9/27/2023,28.25,29,28,29,218000
SCBPL,9/28/2023,29.88,29.88,28,28.74,56000
SCBPL,10/2/2023,28.55,29.97,28.55,29.55,967500
SCBPL,10/3/2023,30.3,30.3,29.3,29.48,143000
SCBPL,10/4/2023,30.5,30.5,27.5,29.38,7000
SCBPL,10/5/2023,29.5,29.5,28.95,28.96,12000
SCBPL,10/6/2023,28.05,29.55,28.02,29.13,27000
SCBPL,10/9/2023,29.9,29.9,28.5,28.99,14000
SCBPL,10/10/2023,28.25,29.35,26.82,28,18500
SCBPL,10/11/2023,28.1,29.25,28.09,28.97,17000
SCBPL,10/12/2023,29,29,28.1,28.12,14500
SCBPL,10/13/2023,28.15,29.45,26.35,28.83,18500
SCBPL,10/16/2023,28.1,28.5,28.1,28.1,16500
SCBPL,10/17/2023,28.1,28.99,27.25,27.55,23000
SCBPL,10/18/2023,28.25,28.25,28,28,1500
SCBPL,10/19/2023,28.47,28.5,27.9,27.99,158000
SCBPL,10/20/2023,26.52,28.98,26.52,28.33,10000
SCBPL,10/23/2023,28,28.5,28,28,9000
SCBPL,10/24/2023,28,28,28,28,10000
SCBPL,10/25/2023,28,28.9,28,28.59,50500
SCBPL,10/26/2023,30.73,30.73,30.15,30.73,1381500
SCBPL,10/27/2023,30.8,32,30.8,31.21,202000
SCBPL,10/30/2023,30.75,32.8,30.75,32.65,90000
SCBPL,10/31/2023,32.66,33.8,32.5,33.19,320500
SCBPL,11/1/2023,33.82,34.39,33.2,34.03,184000
SCBPL,11/2/2023,30.5,32.99,30.5,30.99,70000
SCBPL,11/3/2023,30.5,32.44,30.5,30.86,40000
SCBPL,11/6/2023,30.99,31.28,30.99,31.1,17000
SCBPL,11/7/2023,30.99,31.55,29.51,31.5,72500
SCBPL,11/8/2023,31,32.5,31,32.03,77000
SCBPL,11/10/2023,32.89,32.9,32,32.3,86500
SCBPL,11/13/2023,32.5,32.74,32,32.02,22000
SCBPL,11/14/2023,32.74,32.8,32.02,32.5,95500
SCBPL,11/15/2023,31.75,32.75,31.1,31.97,223000
SCBPL,11/16/2023,32,32.3,31.31,32,25500
SCBPL,11/17/2023,32,32.2,31.5,31.96,15500
SCBPL,11/20/2023,32.44,32.5,32,32.49,62000
SCBPL,11/21/2023,32.51,33.6,32.5,33.28,160500
SCBPL,11/22/2023,33.7,34.25,33.5,33.9,50500
SCBPL,11/23/2023,33.99,35,33.99,34.5,49500
SCBPL,11/24/2023,34.75,35.89,34.25,35,67500
SCBPL,11/27/2023,34,35.5,34,35,37000
SCBPL,11/28/2023,35,35.74,34.6,35.14,60500
SCBPL,11/29/2023,35.85,35.85,34.5,35.12,52000
SCBPL,11/30/2023,34.6,34.8,34.55,34.6,37500
SCBPL,12/1/2023,34.2,35.5,34.2,35.44,23500
SCBPL,12/4/2023,33.02,36,33.02,35.03,16000
SCBPL,12/5/2023,35.1,35.65,35,35.65,6000
SCBPL,12/6/2023,36.5,36.5,35.1,36.07,173500
SCBPL,12/7/2023,35.7,36.8,35.7,36.23,98000
SCBPL,12/8/2023,36.93,36.95,35.2,36,64500
SCBPL,12/11/2023,35.65,36.4,35.63,35.98,23500
SCBPL,12/12/2023,35.4,36.3,35.4,35.52,31500
SCBPL,12/13/2023,36.29,36.29,33,34.82,35500
SCBPL,12/14/2023,34.95,35.9,34.95,35.43,17000
SCBPL,12/15/2023,35.1,36.99,35.01,36.47,95000
SCBPL,12/18/2023,36,36.84,36,36.55,74500
SCBPL,12/19/2023,34.5,35.5,34.5,35.01,337000
SCBPL,12/20/2023,34.16,35.45,34.16,35,32000
SCBPL,12/21/2023,35.59,35.59,35.59,35.59,500
SCBPL,12/22/2023,36.9,36.9,35.9,36.28,49000
SCBPL,12/26/2023,35,37.5,34.2,34.43,131000
SCBPL,12/27/2023,34.5,35.28,34.5,34.99,117000
SCBPL,12/28/2023,35.5,35.65,35.02,35.5,35500
SCBPL,12/29/2023,34.65,35.5,34.65,35.45,5500
SCBPL,1/1/2024,35.6,35.9,34.51,35.9,44000
SCBPL,1/2/2024,36.49,36.49,35.8,36.19,6500
SCBPL,1/3/2024,34.04,36.1,34.04,36,14500
SCBPL,1/4/2024,36,36,35,36,5500
SCBPL,1/5/2024,35.5,36,34,35.89,33000
SCBPL,1/8/2024,34.52,36.1,34.51,35.99,43000
SCBPL,1/9/2024,36,36,35.99,36,14000
SCBPL,1/10/2024,35.99,37,35.99,36.5,88500
SCBPL,1/11/2024,35.8,36.78,35.8,36,87000
SCBPL,1/12/2024,36.48,36.89,36,36.16,16000
SCBPL,1/15/2024,36.6,36.6,36,36.29,14500
SCBPL,1/16/2024,36,36.2,36,36.04,5000
SCBPL,1/17/2024,36.21,36.22,36.21,36.22,3500
SCBPL,1/18/2024,36.22,36.79,36.01,36.01,15500
SCBPL,1/19/2024,37.44,37.44,36.99,36.99,5000
SCBPL,1/22/2024,35.66,36.43,35.66,36.38,8000
SCBPL,1/23/2024,36.2,37,36.2,36.25,20500
SCBPL,1/24/2024,36.11,36.84,36.11,36.84,6500
SCBPL,1/25/2024,36.9,37,36.8,36.8,10500
SCBPL,1/26/2024,37,37,36.98,36.99,10500
SCBPL,1/29/2024,37,37,36.56,36.56,17000
SCBPL,1/30/2024,36.01,36.01,35.21,35.21,6000
SCBPL,1/31/2024,37.1,37.1,35.5,36.24,93500
SCBPL,2/1/2024,36.2,37,36.2,37,11000
SCBPL,2/2/2024,36.5,37.44,36.5,37.01,20000
SCBPL,2/6/2024,36.9,37.3,36.7,36.8,13500
SCBPL,2/7/2024,36.27,37.25,36.27,37.2,5000
SCBPL,2/9/2024,36.9,37,36.9,36.97,2500
SCBPL,2/12/2024,37,37,36,36,4500
SCBPL,2/13/2024,36,36.65,35.29,36.2,40000
SCBPL,2/14/2024,37,37.5,37,37,2500
SCBPL,2/15/2024,36.95,37.5,36.56,36.56,39000
SCBPL,2/16/2024,36.52,37.5,36.11,37.19,52500
SCBPL,2/19/2024,35.99,37.99,35.99,37.01,61500
SCBPL,2/20/2024,37,37.69,36.98,37.1,44500
SCBPL,2/21/2024,37.85,37.9,37,37.35,16000
SCBPL,2/22/2024,37,37.5,37,37.36,22500
SCBPL,2/23/2024,37.9,38.5,37.11,38.01,153000
SCBPL,2/26/2024,38.1,38.48,37.67,37.74,246000
SCBPL,2/27/2024,37.95,38,37.5,37.55,70500
SCBPL,2/28/2024,37.99,38.41,37,37.11,147000
SCBPL,2/29/2024,37.25,38,37,37.1,382000
SCBPL,3/1/2024,37.67,37.94,37.42,37.75,13500
SCBPL,3/4/2024,37.99,37.99,37.25,37.66,48500
SCBPL,3/5/2024,37.52,37.74,37.5,37.74,10500
SCBPL,3/6/2024,37.99,38.1,37.56,38,153500
SCBPL,3/7/2024,38,39.69,37.85,38.98,235000
SCBPL,3/8/2024,39,39.5,39,39,74500
SCBPL,3/11/2024,39.4,39.4,38,38.52,115000
SCBPL,3/12/2024,38.5,38.5,38,38.37,135500
SCBPL,3/13/2024,38.15,38.5,38.1,38.32,90000
SCBPL,3/14/2024,38.5,38.7,38.21,38.52,377000
SCBPL,3/15/2024,34.03,35.75,34.02,35.3,33500
SCBPL,3/18/2024,34.5,35,34.5,34.95,14500
SCBPL,3/19/2024,35.01,35.96,35,35.95,17000
SCBPL,3/20/2024,35.99,36.1,34.5,34.65,38000
SCBPL,3/21/2024,35.92,36.2,34.69,36.06,64500
SCBPL,3/22/2024,36.06,36.06,35.94,35.94,12000
SCBPL,3/25/2024,37.99,38.64,37.5,37.5,122500
SCBPL,3/26/2024,37.01,37.25,35.4,36.09,67500
SCBPL,3/27/2024,36.49,38.75,36,38.63,127500
SCBPL,3/28/2024,39.2,41.53,38.5,41.51,90500
SCBPL,3/29/2024,42,42,40,40.55,16000
SCBPL,4/1/2024,42,42.7,41,41.3,14500
SCBPL,4/2/2024,42,43.99,42,43.99,60000
SCBPL,4/3/2024,43.99,45.5,42.5,43.21,105000
SCBPL,4/4/2024,43.1,45.95,43.1,45.38,30000
SCBPL,4/8/2024,45.6,48.5,45.6,48.45,180000
SCBPL,4/9/2024,49.18,52.08,49,51.93,280500
SCBPL,4/15/2024,53,55.82,52.5,55.81,239500
SCBPL,4/16/2024,56.5,59.9,56.16,57.17,194000
SCBPL,4/17/2024,57.19,57.19,55,55.22,50000
SCBPL,4/18/2024,56.85,57,53.8,56,191000
SCBPL,4/19/2024,56,57,54,55.15,74000
