Symbol,Date,Open,High,Low,Close,Volume
FFC,8/2/2023,101,101.6,100.5,100.89,1449047
FFC,8/3/2023,99.9,99.9,97.81,98.13,1052068
FFC,8/4/2023,98.5,98.5,97.73,97.78,290573
FFC,8/7/2023,98,98.14,96.96,97.1,606980
FFC,8/8/2023,97.01,97.48,96.11,96.38,391947
FFC,8/9/2023,96.47,97.2,96,96.33,261639
FFC,8/10/2023,96.79,96.79,92.1,95.01,538185
FFC,8/11/2023,95.2,97.01,95,96.25,620035
FFC,8/15/2023,96.7,98.4,96.6,97.58,1073640
FFC,8/16/2023,97.99,97.99,95.38,95.5,737529
FFC,8/17/2023,96.35,96.99,95,96.56,712712
FFC,8/18/2023,96,97.5,96,96.48,487560
FFC,8/21/2023,96.48,96.48,95.06,95.53,283351
FFC,8/22/2023,95.62,95.84,94.91,95,437287
FFC,8/23/2023,95,95.9,94.51,95.39,243904
FFC,8/24/2023,95.5,95.5,94.95,95.12,521439
FFC,8/25/2023,95.12,95.98,95.05,95.57,386195
FFC,8/28/2023,95.47,96.25,95.47,96.14,595903
FFC,8/29/2023,96.14,96.14,95.4,95.53,192012
FFC,8/30/2023,95.05,95.96,93.85,94.28,396486
FFC,8/31/2023,94.5,95.5,92.1,94.66,1529852
FFC,9/1/2023,94.5,95,94.11,94.99,74007
FFC,9/4/2023,95.15,96.03,94.4,96,206370
FFC,9/5/2023,96,96.01,95.02,95.3,485360
FFC,9/6/2023,95.69,95.69,95,95.19,67221
FFC,9/7/2023,95.02,95.3,94.7,94.75,85963
FFC,9/8/2023,95.25,95.25,94.1,94.73,115231
FFC,9/11/2023,94.97,95.5,93,94.51,769241
FFC,9/12/2023,95.15,95.15,94.25,94.47,368767
FFC,9/13/2023,94.25,94.28,94,94.04,67580
FFC,9/14/2023,94.99,94.99,93.8,93.92,94780
FFC,9/15/2023,94.25,94.89,91.81,92.22,1874930
FFC,9/18/2023,92.39,92.7,92.35,92.49,160802
FFC,9/19/2023,92,92.6,90.8,91.89,648119
FFC,9/20/2023,92,92.04,90.85,90.97,478148
FFC,9/21/2023,91,92.82,90.45,92.07,616395
FFC,9/22/2023,92.2,93,91.75,92.84,407623
FFC,9/25/2023,92.95,93,92.07,92.35,215958
FFC,9/26/2023,92.3,92.75,92,92.14,390086
FFC,9/27/2023,92.08,94,92,93.28,433998
FFC,9/28/2023,93.49,93.49,92.55,92.84,167316
FFC,10/2/2023,92.99,93.5,92,92.54,840346
FFC,10/3/2023,92.97,92.99,92.3,92.48,582701
FFC,10/4/2023,92.98,93.18,92.51,92.77,584293
FFC,10/5/2023,93.22,94,92.69,93.76,587366
FFC,10/6/2023,93.8,94.25,93.1,93.92,269334
FFC,10/9/2023,94,96.53,93.2,96.38,648962
FFC,10/10/2023,96.01,98.5,96,98.02,742707
FFC,10/11/2023,98,100.5,98,100.13,1356403
FFC,10/12/2023,100,103.47,100,102.92,2101321
FFC,10/13/2023,102.5,103,101.45,102.68,1085609
FFC,10/16/2023,103.25,103.48,101.75,102.09,250939
FFC,10/17/2023,101.75,102,101.25,101.78,314718
FFC,10/18/2023,101.5,102.03,101.4,101.97,133780
FFC,10/19/2023,101.99,102.1,101.38,102.01,220120
FFC,10/20/2023,101.98,104.9,101.8,104.44,1705183
FFC,10/23/2023,103.5,107.65,103.5,106.94,2428982
FFC,10/24/2023,106.4,107,104.5,105.96,517756
FFC,10/25/2023,105.06,106.95,102.01,102.41,1664284
FFC,10/26/2023,102.4,102.5,101.2,101.42,404980
FFC,10/27/2023,101.45,101.5,100.7,100.95,421285
FFC,10/30/2023,101,102.6,101,102.52,258814
FFC,10/31/2023,102.01,103.98,102,103.37,536234
FFC,11/1/2023,103.49,104.01,102.61,102.98,408883
FFC,11/2/2023,103.01,104.66,103,104.35,725751
FFC,11/3/2023,102.45,102.45,100.86,101.46,409646
FFC,11/6/2023,101.88,102.14,101.52,102.02,236650
FFC,11/7/2023,102.02,102.5,101.75,102.06,2184784
FFC,11/8/2023,101.5,103,101.5,102.01,1554408
FFC,11/10/2023,102.6,105.15,102.55,104.02,2359039
FFC,11/13/2023,105,107,104.36,106.67,3194930
FFC,11/14/2023,107,107.09,105.25,105.91,1696846
FFC,11/15/2023,106.23,106.65,105.27,105.77,1503877
FFC,11/16/2023,106,107.25,105,106.23,2937260
FFC,11/17/2023,106.8,107,105,105.33,686877
FFC,11/20/2023,105.13,106.5,105,106.18,851699
FFC,11/21/2023,106.5,107.5,105.2,105.5,904403
FFC,11/22/2023,106,108,106,107.07,2850518
FFC,11/23/2023,107.11,108.9,106.85,108.52,2699952
FFC,11/24/2023,108.65,110.99,108.4,110.71,5505692
FFC,11/27/2023,111.51,112.62,110.95,111.87,1663813
FFC,11/28/2023,112,112.47,111.1,111.62,1056047
FFC,11/29/2023,111.11,112.34,110.95,111.73,953727
FFC,11/30/2023,111.99,115.4,111.5,112.31,2838100
FFC,12/1/2023,112.51,113.5,112.25,112.88,1007777
FFC,12/4/2023,113.35,114.65,113.1,113.78,1059661
FFC,12/5/2023,114,114.2,112.7,113.43,1091872
FFC,12/6/2023,112.03,114.65,112.03,113.74,791006
FFC,12/7/2023,114.6,115.5,113.5,114.59,1350589
FFC,12/8/2023,115,118.5,115,116.49,4249105
FFC,12/11/2023,116.5,121.74,116.1,120.77,3804972
FFC,12/12/2023,121,122,119.25,119.9,1339699
FFC,12/13/2023,119.9,120.5,115.8,116.14,1688346
FFC,12/14/2023,116,118.9,115.5,118.65,1070692
FFC,12/15/2023,118.9,121,118.6,120.58,1164771
FFC,12/18/2023,121.15,121.15,117.86,118.22,527324
FFC,12/19/2023,118.5,118.5,114.25,115.02,1106095
FFC,12/20/2023,115,116,111.85,114.13,1436987
FFC,12/21/2023,114.6,114.65,112.3,113.16,555717
FFC,12/22/2023,113.23,114,112,112.37,397211
FFC,12/26/2023,112.99,112.99,109,109.8,2907638
FFC,12/27/2023,109,111.1,108.5,110.61,3281503
FFC,12/28/2023,111,113.4,110.61,111.42,2564222
FFC,12/29/2023,111.7,113.9,111.7,113.19,2292219
FFC,1/1/2024,113.48,116.25,113.48,115.98,1015897
FFC,1/2/2024,117,117,115.01,116.32,1493329
