Symbol,Date,Open,High,Low,Close,Volume
JLICL,8/29/2023,103.1,104.01,96.5,102.68,19500
JLICL,8/30/2023,103.1,106,103,104.43,14300
JLICL,8/31/2023,101.51,102.5,99.75,100.02,23800
JLICL,9/1/2023,98.1,98.9,95.31,98.13,1700
JLICL,9/4/2023,96.07,100,96.04,100,2600
JLICL,9/5/2023,98.1,98.1,96,96.34,5700
JLICL,9/6/2023,97.72,99,97.72,98.99,2500
JLICL,9/7/2023,97.48,97.48,97,97,2400
JLICL,9/11/2023,95.13,95.13,94.13,94.98,26800
JLICL,9/13/2023,95.99,95.99,93.5,94.04,20600
JLICL,9/14/2023,93,95,90,94.57,11800
JLICL,9/15/2023,92.56,92.6,92.55,92.56,800
JLICL,9/18/2023,93,93,90.8,90.99,26100
JLICL,9/19/2023,93.24,94,92.05,92.81,6800
JLICL,9/20/2023,90.6,90.6,89.72,89.99,15200
JLICL,9/21/2023,90,90.9,88.72,90.01,22200
JLICL,9/22/2023,93.9,93.99,93.9,93.99,2900
JLICL,9/25/2023,95.8,96.96,93.1,95.5,3700
JLICL,9/26/2023,95,96,94,94,2100
JLICL,9/27/2023,94,94,94,94,1000
JLICL,9/28/2023,94.01,95,93,93.78,3600
JLICL,10/2/2023,92,92.99,89.1,89.58,25900
JLICL,10/3/2023,92.7,93.9,89,89.92,11300
JLICL,10/4/2023,90,90.01,87,88.01,11200
JLICL,10/5/2023,88.5,89.1,87,88.37,16300
JLICL,10/6/2023,89.88,89.88,86,87.25,13500
JLICL,10/9/2023,88,91.4,88,90.47,2800
JLICL,10/10/2023,90.47,94,90,92.46,6600
JLICL,10/11/2023,94.9,94.9,92.61,94,2700
JLICL,10/12/2023,94.5,95.99,93.52,94.52,2800
JLICL,10/13/2023,93.5,93.5,93,93.07,900
JLICL,10/16/2023,93.5,100.05,93.5,100.05,16300
JLICL,10/17/2023,100,105,100,103.53,9100
JLICL,10/18/2023,102.01,102.01,99.23,101,2700
JLICL,10/19/2023,99,99.01,97.35,99,2500
JLICL,10/20/2023,104.89,104.89,104.89,99,200
JLICL,10/23/2023,95.3,102.99,95.3,101.41,8700
JLICL,10/24/2023,101.4,104.4,97.2,104.1,6300
JLICL,10/25/2023,105.95,105.95,102,102,17400
JLICL,10/26/2023,102,105,102,104.64,8900
JLICL,10/27/2023,104.64,104.64,104.64,104.64,9400
JLICL,10/30/2023,103.99,104,100,100.55,8900
JLICL,10/31/2023,99.5,101.95,98.05,101.95,2400
JLICL,11/1/2023,101,102.9,99.15,102.9,3000
JLICL,11/2/2023,103,103,100,102.5,600
JLICL,11/3/2023,104.96,110.19,104.96,110.19,58600
JLICL,11/6/2023,110.51,118.45,110.5,118.45,77600
JLICL,11/7/2023,121.9,127.33,120.05,127.33,64700
JLICL,11/8/2023,136.5,136.88,128.5,128.96,118900
JLICL,11/10/2023,128,133,127,128.52,39600
JLICL,11/13/2023,132,132,125.05,125.09,4900
JLICL,11/14/2023,126.99,132,124,127.04,15100
JLICL,11/15/2023,125.1,127.5,124,125.42,6700
JLICL,11/16/2023,123.55,131.99,123.51,129,17600
JLICL,11/17/2023,125.5,128,125.5,128,4500
JLICL,11/20/2023,124,125.5,123.14,124.75,9800
JLICL,11/21/2023,127.94,127.94,123.02,123.68,13800
JLICL,11/22/2023,122.26,126,122.26,125.54,6600
JLICL,11/23/2023,125,126,123.51,125.95,6000
JLICL,11/24/2023,126,128.49,125,126.85,6400
JLICL,11/27/2023,128,134,128,131.61,96300
JLICL,11/28/2023,136,140.3,134.5,135.35,71100
JLICL,11/29/2023,138,138,131,133,12100
JLICL,11/30/2023,130.5,131,128,129.37,22200
JLICL,12/1/2023,130,130,128,129.97,7600
JLICL,12/4/2023,128.5,134,128.5,133.5,11700
JLICL,12/5/2023,130,133.5,130,131.09,14800
JLICL,12/6/2023,133.99,140.92,132,140.92,58100
JLICL,12/7/2023,146,151.49,146,151.49,82800
JLICL,12/8/2023,158,162.85,157,161.16,77200
JLICL,12/11/2023,164.01,166,156.5,163.25,11300
JLICL,12/12/2023,160.5,173,158,168.25,18700
JLICL,12/13/2023,165,165.1,160,160.63,6100
JLICL,12/14/2023,151,165,150.05,162.47,7900
JLICL,12/15/2023,164,164,154,155.73,4600
JLICL,12/18/2023,152,152,148.04,148.36,18000
JLICL,12/19/2023,143,147.89,142,145.47,1900
JLICL,12/20/2023,136.05,141.89,134.56,134.65,17000
JLICL,12/22/2023,139.9,139.94,134,134.26,6300
JLICL,12/26/2023,130.05,138.95,128,137.95,8300
JLICL,12/27/2023,130.1,139.1,127.6,139.1,5700
JLICL,12/28/2023,143.8,143.9,138.2,140.03,8400
JLICL,12/29/2023,138,138.26,135,136.07,2100
JLICL,1/1/2024,137.95,139.99,132.95,133.81,26100
JLICL,1/2/2024,135.99,135.99,130,132.45,13800
JLICL,1/3/2024,135.45,135.5,134,135,2100
JLICL,1/4/2024,134,135,132.5,135,10700
JLICL,1/5/2024,134.99,134.99,132,132,800
JLICL,1/8/2024,132.99,133,131,131,2300
JLICL,1/9/2024,133,133,133,131,100
JLICL,1/10/2024,132.5,133,132.5,133,3200
JLICL,1/11/2024,135,135,134.5,134.94,1100
JLICL,1/12/2024,135.99,145.06,135.99,142.8,19300
JLICL,1/15/2024,141,141.89,136.21,139.05,3800
JLICL,1/16/2024,138.01,143.9,135,140.33,18600
JLICL,1/17/2024,139.1,141.1,138,140.98,6500
JLICL,1/18/2024,136.01,139.98,135.5,137.66,5700
JLICL,1/19/2024,139.8,143,139.8,141.67,7500
JLICL,1/22/2024,140.01,140.01,140,140,1600
JLICL,1/23/2024,136.26,141.98,136,141.98,11900
JLICL,1/24/2024,141.98,142.5,141.98,142.25,300
JLICL,1/25/2024,141.5,142,141.5,142,11000
JLICL,1/26/2024,137.01,138,137,137.28,14200
JLICL,1/29/2024,136.2,139.99,136.2,139.99,400
JLICL,1/30/2024,139.99,140,136,139.96,10900
JLICL,1/31/2024,137.01,137.01,136,136.9,1100
JLICL,2/1/2024,137,137,133,133.53,13000
JLICL,2/6/2024,133.65,139.2,128,128.56,3000
JLICL,2/7/2024,137,138.2,135,137.63,15900
JLICL,2/9/2024,131.31,137,131,137,6800
JLICL,2/12/2024,135.01,135.01,135,135,2200
JLICL,2/13/2024,135,136.99,131.01,135.29,23400
JLICL,2/14/2024,132.59,132.59,132.59,135.29,15600
JLICL,2/16/2024,136.99,137,136.99,136.99,2100
JLICL,2/19/2024,134.01,134.01,134,134,2000
JLICL,2/20/2024,132,132,132,132,500
JLICL,2/21/2024,135.99,141.9,133,135.67,14100
JLICL,2/22/2024,138,145.85,138,145.19,20300
JLICL,2/23/2024,137,138.25,134.3,134.3,23700
JLICL,2/26/2024,134.3,134.85,129.55,131.06,8200
JLICL,2/27/2024,133,133.51,130,131.76,15500
JLICL,2/29/2024,131.1,134.44,131.01,132.49,3600
JLICL,3/1/2024,132,134.5,132,134.5,6200
JLICL,3/4/2024,133.25,133.25,133,133,1100
JLICL,3/5/2024,133.01,133.01,132.89,132.89,2200
JLICL,3/6/2024,132.89,136.98,131.6,132.89,500
JLICL,3/7/2024,131.03,132,131,132,9500
JLICL,3/8/2024,132.01,132.01,132,132,1600
JLICL,3/11/2024,134,135,131.56,134,2500
JLICL,3/12/2024,130.5,132.01,130.5,132,2900
JLICL,3/13/2024,131.5,131.5,131,131.25,2200
JLICL,3/14/2024,131.5,131.5,130,130,3000
JLICL,3/15/2024,129.51,129.51,129.51,129.51,200
JLICL,3/18/2024,131.99,132,131.99,132,1100
JLICL,3/19/2024,135,135,132,135,11200
JLICL,3/20/2024,137.99,137.99,137,137,600
JLICL,3/21/2024,130.82,134.9,130.5,131.53,22300
JLICL,3/25/2024,131.5,131.5,130,130.93,2900
JLICL,3/26/2024,132,132,131,131.86,3900
JLICL,3/27/2024,132.5,132.99,132,132.99,5000
JLICL,3/28/2024,131.51,133.98,131.5,133,7400
JLICL,3/29/2024,133,133,133,133,100
JLICL,4/1/2024,133,133.01,133,133,4200
JLICL,4/2/2024,130.7,130.7,130.5,130.51,500
JLICL,4/3/2024,135.99,135.99,131.02,132.99,5600
JLICL,4/4/2024,131.01,133,130,132.5,12200
JLICL,4/8/2024,129,133.01,129,130.02,19000
JLICL,4/9/2024,132.5,132.85,131.99,132.14,9400
JLICL,4/15/2024,130.17,132,130.15,131.62,6700
JLICL,4/16/2024,132,134.49,131,131.94,21700
JLICL,4/17/2024,125.99,127,125,125,21300
JLICL,4/18/2024,123.01,124.99,121,122.1,6400
JLICL,4/19/2024,121,127.99,121,126.9,700
