Symbol,Date,Open,High,Low,Close,Volume
ACPL,7/10/2023,93.45,96,92,95.97,146803
ACPL,7/11/2023,95.97,99.8,95.75,96.52,63946
ACPL,7/12/2023,94.99,97.9,94.5,97.28,59951
ACPL,7/13/2023,96.98,96.98,94,94.03,89905
ACPL,7/14/2023,95.7,95.7,91.02,92.63,7594
ACPL,7/17/2023,90.2,94.4,90.2,91.26,56901
ACPL,7/18/2023,91,92.9,88,89.54,27190
ACPL,7/19/2023,90,90,86,86.04,32744
ACPL,7/20/2023,86.99,88.9,86.95,88.18,13681
ACPL,7/21/2023,89,91,88,90.03,69758
ACPL,7/24/2023,90.05,90.45,90,90.01,5282
ACPL,7/25/2023,89.89,89.9,88.5,88.68,12903
ACPL,7/26/2023,89.5,90.45,88,89.96,33797
ACPL,7/27/2023,91.5,91.5,89.12,90.13,13762
ACPL,7/31/2023,88.11,91,87.21,89.95,19384
ACPL,8/1/2023,90.99,93,90.99,92.64,86996
ACPL,8/2/2023,93,94,90.1,92.11,33622
ACPL,8/3/2023,90.15,97,90.15,93.11,68833
ACPL,8/4/2023,95.9,95.9,92.01,92.39,4038
ACPL,8/7/2023,92,92.1,90,90.37,25158
ACPL,8/8/2023,90,91.2,88.01,88.16,9920
ACPL,8/9/2023,90,90.15,89,89.67,2665
ACPL,8/10/2023,89.8,90.99,89.7,90,9468
ACPL,8/11/2023,90,91.55,87.4,87.44,11521
ACPL,8/15/2023,87.5,93.69,87.5,91.17,59726
ACPL,8/16/2023,89.9,93.5,89,89,7497
ACPL,8/17/2023,88.13,88.13,87.05,87.51,30281
ACPL,8/18/2023,87.49,88,86,87,24577
ACPL,8/21/2023,87.01,88,85,85.99,28363
ACPL,8/22/2023,86,86,85,85.13,11030
ACPL,8/23/2023,85.7,86,82,82.23,8379
ACPL,8/24/2023,84.7,85.97,82.21,84.59,18546
ACPL,8/25/2023,85.99,86,84.01,84.97,121943
ACPL,8/28/2023,84.5,84.5,82.24,83.84,116678
ACPL,8/29/2023,89.89,89.89,81,81.06,162318
ACPL,8/30/2023,82.75,82.75,81,81.05,66950
ACPL,8/31/2023,79.75,80.72,76,78.46,19093
ACPL,9/1/2023,79.7,79.75,79,79.63,2010
ACPL,9/4/2023,79.4,82.24,79,80,13960
ACPL,9/5/2023,81.5,82.25,80.1,82.09,8558
ACPL,9/6/2023,82.08,82.08,81.99,82.09,295
ACPL,9/7/2023,81.5,81.5,76.5,80.43,20794
ACPL,9/8/2023,80.43,82.9,80.15,81.05,11374
ACPL,9/11/2023,82.55,85,81.25,82.45,16266
ACPL,9/12/2023,83.88,83.95,82.6,82.89,3038
ACPL,9/13/2023,83.5,84.35,82.6,83.47,5978
ACPL,9/14/2023,81.76,84.5,81.76,84,12303
ACPL,9/15/2023,85.1,86,83.1,84.04,11997
ACPL,9/18/2023,85.65,85.9,84.05,84.95,4810
ACPL,9/19/2023,85.65,85.65,84.25,84.99,10648
ACPL,9/20/2023,84,84.99,84,84.04,3126
ACPL,9/21/2023,84,86.1,82.6,85,16244
ACPL,9/22/2023,85,85.5,85,85,3227
ACPL,9/25/2023,85,85,82,84,1583
ACPL,9/26/2023,85.34,85.35,82.5,84,6679
ACPL,9/27/2023,84,84.99,83.51,83.6,5277
ACPL,9/28/2023,83.61,87,83.6,86.49,34885
ACPL,10/2/2023,82.05,87,82.05,85.25,2420
ACPL,10/3/2023,86,86,84.16,85.75,53535
ACPL,10/4/2023,85.99,86,85,85.81,141295
ACPL,10/5/2023,83.21,91.2,83,90.33,130045
ACPL,10/6/2023,93,93.15,89,91.37,73883
ACPL,10/9/2023,91.4,93,90.8,91.97,146993
ACPL,10/10/2023,91,91,89,89.25,318655
ACPL,10/11/2023,89.01,89.75,87.66,88.26,129296
ACPL,10/12/2023,83,83.5,81.5,82.25,64823
ACPL,10/13/2023,82.89,82.9,81.05,81.77,30827
ACPL,10/16/2023,82.9,82.9,81,81.2,56280
ACPL,10/17/2023,82.3,84.4,80.7,81.08,156678
ACPL,10/18/2023,81.73,82,79.12,79.87,61103
ACPL,10/19/2023,80,80.9,79,80.23,82470
ACPL,10/20/2023,80.95,81,79.91,80.05,62168
ACPL,10/23/2023,80.55,80.99,80,80.56,46736
ACPL,10/24/2023,80.5,80.65,79.81,80.35,15792
ACPL,10/25/2023,79.5,82.5,79.5,81.21,71696
ACPL,10/26/2023,82.41,82.41,81.01,81.57,18720
ACPL,10/27/2023,81.2,81.5,80,80.01,15581
ACPL,10/30/2023,80.99,81.2,78.75,81.18,16833
ACPL,10/31/2023,80.8,81.5,80.3,80.74,33827
ACPL,11/1/2023,79.5,81,79.5,79.96,76496
ACPL,11/2/2023,81.09,81.4,80,80.94,22992
ACPL,11/3/2023,81.25,84,81.25,83.09,108500
ACPL,11/6/2023,82.5,86.52,82.5,84.94,159973
ACPL,11/7/2023,85,88,85,85.58,219045
ACPL,11/8/2023,86,86.98,85,85.23,36441
ACPL,11/10/2023,85.89,91,85.5,88.4,417325
ACPL,11/13/2023,89,91.29,88.45,89.96,140287
ACPL,11/14/2023,90,91.29,88.01,90.77,165901
ACPL,11/15/2023,91.5,96.95,91,91.92,570460
ACPL,11/16/2023,92,92.1,88,90.6,214326
ACPL,11/17/2023,91,91.25,89,89.38,88413
ACPL,11/20/2023,89.4,89.4,87.01,88.91,93920
ACPL,11/21/2023,88.99,90.49,88,88.57,99327
ACPL,11/22/2023,88.52,89.7,88.01,88.64,52111
ACPL,11/23/2023,88.11,91.4,88.11,90.06,162320
ACPL,11/24/2023,90.02,91.54,90,90.21,47744
ACPL,11/27/2023,91.1,93.6,91.1,92.93,159240
ACPL,11/28/2023,94,95,92,92.22,396867
ACPL,11/29/2023,93,93,91,91.82,104525
ACPL,11/30/2023,91.82,93.49,91.65,91.84,115087
ACPL,12/1/2023,91.95,97,91.02,96.07,1472893
ACPL,12/4/2023,99,103,96.61,99.63,946011
ACPL,12/5/2023,102.2,105,100,103.28,712268
ACPL,12/6/2023,103.21,109.45,103.21,107.42,389846
ACPL,12/7/2023,109,110.9,105,106.83,532200
ACPL,12/8/2023,107.21,107.9,104.8,105.15,292295
ACPL,12/11/2023,105.8,105.8,100,101.64,313039
ACPL,12/12/2023,101.6,105,101.48,103.03,242062
ACPL,12/13/2023,105.02,108,102.5,105.8,1026776
ACPL,12/14/2023,106,106.89,103.03,105.97,144098
ACPL,12/15/2023,106.99,107.95,105.25,106.74,357575
ACPL,12/18/2023,107.6,107.95,103,103.8,147080
ACPL,12/19/2023,101,104,96.02,96.83,225871
ACPL,12/20/2023,97.49,98,90.11,91.31,631441
ACPL,12/21/2023,94,96.5,91,95.94,78972
ACPL,12/22/2023,94,97.5,90.62,92.07,64931
ACPL,12/26/2023,90,92,85.16,85.63,140669
ACPL,12/27/2023,86.48,92.05,83.66,92.05,221271
ACPL,12/28/2023,94.85,97.49,93,96.01,377940
ACPL,12/29/2023,93.06,97.6,93.06,96.22,87195
ACPL,1/1/2024,98,103.44,98,102.84,240364
ACPL,1/2/2024,103.98,104.75,97.99,99.07,454420
ACPL,1/3/2024,100.75,101.6,98.8,99.42,184311
ACPL,1/4/2024,99.3,99.3,96,97.5,172235
ACPL,1/5/2024,97.55,98.5,96.55,97.33,59506
ACPL,1/8/2024,98.16,98.16,90.03,91.26,528860
ACPL,1/9/2024,92,94.88,90.03,91.21,116824
ACPL,1/10/2024,90.61,93,90.61,91.77,97275
ACPL,1/11/2024,92.3,94,91.5,92.2,131054
ACPL,1/12/2024,92.99,93.4,91,91.41,61999
ACPL,1/15/2024,91.55,92.9,90,90.32,43914
ACPL,1/16/2024,90.04,90.94,89,89.91,44753
ACPL,1/17/2024,90.25,93.95,90.25,93.28,325478
ACPL,1/18/2024,92.81,93.98,90.01,92.21,141171
ACPL,1/19/2024,93.5,93.5,92,92.61,106109
ACPL,1/22/2024,92,93,92,92.17,26885
ACPL,1/23/2024,92.2,94.5,92.2,93.43,52401
ACPL,1/24/2024,93.5,97.3,93.5,97,180364
ACPL,1/25/2024,97.49,98.9,96,97.03,136160
ACPL,1/26/2024,94.05,97.99,94.05,95.6,44245
ACPL,1/29/2024,96,96,92.5,94.75,109000
ACPL,1/30/2024,94.6,95,90,92.17,139841
ACPL,1/31/2024,91.5,93,89.1,92.17,163556
ACPL,2/1/2024,90.5,92.98,90.5,92.22,37548
ACPL,2/2/2024,91.5,92.89,91.15,92.15,184687
ACPL,2/6/2024,93,93.47,92.11,92.23,57048
ACPL,2/7/2024,92,92.97,92,92.54,41339
ACPL,2/9/2024,93.47,93.47,90.1,92.52,158424
ACPL,2/12/2024,90.57,92.7,90,90,48261
ACPL,2/13/2024,88.2,90.5,88,90.12,17364
ACPL,2/14/2024,91,93.01,90.2,92.62,35207
ACPL,2/15/2024,92.15,92.15,88.51,88.97,16777
ACPL,2/16/2024,87.6,89.99,82.3,82.54,789056
ACPL,2/19/2024,82.39,84.9,78.11,84.22,177314
ACPL,2/20/2024,85.48,85.48,82.28,83.6,18796
ACPL,2/21/2024,84.99,87,84.25,84.98,20676
ACPL,2/22/2024,85.95,85.95,84.5,84.99,16011
ACPL,2/23/2024,85.85,86.5,85,86.38,21446
ACPL,2/26/2024,86.49,87.98,85.96,87.07,24742
ACPL,2/27/2024,87.5,88.25,86.5,86.96,81702
ACPL,2/28/2024,87.45,89.49,87.01,88.21,49607
ACPL,2/29/2024,89,91,88,88.62,43433
ACPL,3/1/2024,90.48,90.48,88,88.34,33574
ACPL,3/4/2024,89.99,89.99,88,88.38,17513
ACPL,3/5/2024,89.4,89.4,88,88.05,26016
ACPL,3/6/2024,89.3,89.3,88,88,46068
ACPL,3/7/2024,87,88,87,87.03,260886
ACPL,3/8/2024,87.99,89,87.11,88.48,19759
ACPL,3/11/2024,89,90.5,89,89.83,28147
ACPL,3/12/2024,89.5,89.89,83.6,87.56,68295
ACPL,3/13/2024,87.6,89,85,85.09,71939
ACPL,3/14/2024,85.09,88,84,87.48,11434
ACPL,3/15/2024,85.62,87.9,85.62,86.8,8782
ACPL,3/18/2024,87,88,86,86.52,9152
ACPL,3/19/2024,86.55,89.5,86.55,89.01,1023720
ACPL,3/20/2024,91,93.6,90,92.51,295505
ACPL,3/21/2024,92,92.75,92,92.52,139403
ACPL,3/22/2024,91.2,92.6,91.2,92.58,29894
ACPL,3/25/2024,92.5,94,92.05,93.68,13992
ACPL,3/26/2024,92.75,94.8,92.75,93.98,29471
ACPL,3/27/2024,93.5,93.99,93,93.34,16990
ACPL,3/28/2024,93,94.1,92.7,94.02,113022
ACPL,3/29/2024,95,95,93.12,94.47,16180
ACPL,4/1/2024,94.99,94.99,92,94.1,23164
ACPL,4/2/2024,94.97,94.97,92.02,92.7,2740
ACPL,4/3/2024,93.97,98.95,93,97.67,128882
ACPL,4/4/2024,97,99.4,95,95.68,31949
ACPL,4/8/2024,97.5,97.5,95,95.52,48168
ACPL,4/9/2024,96,97.4,95.5,96.27,79298
ACPL,4/15/2024,96.5,97.25,96,97.15,61870
ACPL,4/16/2024,97.5,98.48,89.86,97.45,88618
ACPL,4/17/2024,97.5,97.7,96,96.5,47861
ACPL,4/18/2024,97.5,97.5,96,96.51,11870
ACPL,4/19/2024,95.5,96.79,94.98,96.26,10284
