Symbol,Date,Open,High,Low,Close,Volume
GATM,7/19/2023,17.99,18,17.73,17.82,359971
GATM,7/20/2023,17.83,18.12,17.7,17.96,516337
GATM,7/21/2023,17.9,18.32,17.8,17.98,997349
GATM,7/24/2023,18.3,18.3,17.9,18.03,1682727
GATM,7/25/2023,18.1,18.75,18.1,18.57,3184225
GATM,7/26/2023,18.51,19.79,18.51,19.33,8951775
GATM,7/27/2023,19.39,19.48,18.9,19.02,1940786
GATM,7/31/2023,18.9,19.4,18.9,19.17,1083806
GATM,8/1/2023,19.4,19.5,19.18,19.29,1660289
GATM,8/2/2023,19.35,19.75,19.3,19.42,2770756
GATM,8/3/2023,19.45,19.8,19,19.06,2003138
GATM,8/4/2023,19.05,19.27,18.82,19.02,854088
GATM,8/7/2023,19.2,19.2,18.75,18.86,508373
GATM,8/8/2023,18.8,18.95,18.15,18.23,799712
GATM,8/9/2023,18.29,18.64,18.1,18.41,579144
GATM,8/10/2023,18.5,18.6,18.15,18.16,475044
GATM,8/11/2023,18.49,18.59,18.12,18.41,549725
GATM,8/15/2023,18.41,18.9,18.4,18.55,1059390
GATM,8/16/2023,18.6,18.7,18.3,18.35,644692
GATM,8/17/2023,18.22,18.45,18.2,18.3,486084
GATM,8/18/2023,18.36,18.48,18.1,18.12,391575
GATM,8/21/2023,18.15,18.21,17.65,17.78,870959
GATM,8/22/2023,17.79,18.25,17.75,18.11,1167320
GATM,8/23/2023,18.27,18.3,18,18.23,670668
GATM,8/24/2023,18.14,19.6,18.14,18.82,14664130
GATM,8/25/2023,18.97,18.97,18.4,18.46,1071027
GATM,8/28/2023,18.11,18.49,18.11,18.23,363787
GATM,8/29/2023,18.12,18.28,17.9,17.96,369062
GATM,8/30/2023,18.24,18.24,17.61,17.73,460593
GATM,8/31/2023,17.77,17.97,16.45,16.83,798536
GATM,9/1/2023,17,17.25,16.6,17.17,298964
GATM,9/4/2023,17.25,17.43,17.1,17.19,207449
GATM,9/5/2023,17.38,17.38,17,17.04,186435
GATM,9/6/2023,17.13,17.21,17,17.1,132662
GATM,9/7/2023,17.11,17.3,16.9,17.04,216123
GATM,9/8/2023,17,17.2,17,17.1,211321
GATM,9/11/2023,17.2,17.2,16.95,16.99,258226
GATM,9/12/2023,17.01,17.09,16.9,16.97,80946
GATM,9/13/2023,17,17.1,16.9,16.96,121787
GATM,9/14/2023,17,17.07,16.89,16.94,115275
GATM,9/15/2023,17.15,17.3,16.93,17.01,126889
GATM,9/18/2023,17.23,17.32,17,17.25,351040
GATM,9/19/2023,17.25,17.73,17.25,17.63,705829
GATM,9/20/2023,17.63,17.65,17.47,17.54,199536
GATM,9/21/2023,17.5,18.15,17.5,17.98,1161306
GATM,9/22/2023,18.1,18.32,17.9,18.08,685459
GATM,9/25/2023,18.1,18.25,17.81,17.93,443353
GATM,9/26/2023,17.99,17.99,17.25,17.55,1107973
GATM,9/27/2023,17.5,17.85,17.36,17.55,659415
GATM,9/28/2023,17.55,18.29,17.15,17.69,576472
GATM,10/2/2023,17.67,18.07,17.5,17.68,294940
GATM,10/3/2023,17.89,17.89,17.5,17.54,234704
GATM,10/4/2023,17.55,17.75,17.31,17.6,328800
GATM,10/5/2023,17.7,18,17.25,17.78,535737
GATM,10/6/2023,17.85,18.9,17.5,18.6,3061054
GATM,10/9/2023,18.15,18.65,18.13,18.35,1181151
GATM,10/10/2023,18.28,19.05,18.25,18.85,2433842
GATM,10/11/2023,18.75,19.25,18.73,18.85,2193743
GATM,10/12/2023,18.84,18.98,18.16,18.28,1439015
GATM,10/13/2023,18.48,18.78,18.07,18.52,1019370
GATM,10/16/2023,18.74,19.19,18.52,18.86,1878611
GATM,10/17/2023,19.1,19.1,18.6,18.81,712814
GATM,10/18/2023,18.81,18.95,18.45,18.52,548123
GATM,10/19/2023,18.51,18.85,18.46,18.81,479254
GATM,10/20/2023,18.82,19.1,18.71,18.8,974268
GATM,10/23/2023,19.21,19.24,18.81,19.12,1902859
GATM,10/24/2023,19,19.25,18.95,19.03,933109
GATM,10/25/2023,19.03,19.65,19.03,19.32,3169241
GATM,10/26/2023,19.41,19.41,18.89,18.92,1146220
GATM,10/27/2023,18.92,18.92,18.4,18.5,587459
GATM,10/30/2023,18.5,18.9,18.26,18.32,1559384
GATM,10/31/2023,18.46,18.7,18.16,18.41,771940
GATM,11/1/2023,18.48,19.29,18.01,18.8,3336393
GATM,11/2/2023,18.81,19.56,18.81,19.37,2829684
GATM,11/3/2023,19.69,20.69,19.69,20.34,5764247
GATM,11/6/2023,20.59,21.49,20.42,21.16,4640503
GATM,11/7/2023,21.2,21.4,20.5,20.55,2418992
GATM,11/8/2023,20.56,20.9,20.2,20.7,902530
GATM,11/10/2023,20.68,20.9,20.41,20.52,1226640
GATM,11/13/2023,20.55,21.11,20.55,20.8,2286237
GATM,11/14/2023,20.9,21.05,20.4,20.72,1305871
GATM,11/15/2023,20.89,21.1,20.4,20.94,3141653
GATM,11/16/2023,21.11,21.7,20.95,21.32,5748882
GATM,11/17/2023,21.31,21.45,21.07,21.19,1687002
GATM,11/20/2023,21.22,21.55,21.01,21.3,1103784
GATM,11/21/2023,21.45,22.4,21.4,21.66,5492898
GATM,11/22/2023,21.89,22.06,21.5,21.62,1721055
GATM,11/23/2023,21.8,23.24,21.55,22.82,5943971
GATM,11/24/2023,23.17,24.53,23.17,24.53,10138730
GATM,11/27/2023,24.96,25.2,23.85,24.94,5649030
GATM,11/28/2023,25.29,26.81,25.25,25.96,6043430
GATM,11/29/2023,26.05,26.25,25.01,25.1,2877786
GATM,11/30/2023,25.39,25.6,24.85,24.94,1306121
GATM,12/1/2023,25.05,25.49,24.64,25.05,2275203
GATM,12/4/2023,25.4,25.97,25.16,25.77,2420984
GATM,12/5/2023,25.8,25.9,25.1,25.37,1593831
GATM,12/6/2023,25.49,25.49,24.76,24.91,3493910
GATM,12/7/2023,25,25.45,24.9,25.09,3246378
GATM,12/8/2023,25.14,25.19,24.8,24.95,2162966
GATM,12/11/2023,24.4,25.1,24.2,24.47,1010533
GATM,12/12/2023,24.51,24.72,24,24.41,3222587
GATM,12/13/2023,24.65,24.84,23.5,23.92,2584303
GATM,12/14/2023,23.85,24,23.2,23.7,1724383
GATM,12/15/2023,23.7,24.3,23.5,23.96,1768297
GATM,12/18/2023,24.25,24.55,23.5,23.65,1948734
GATM,12/19/2023,23.32,23.77,21.88,22.07,2266425
GATM,12/20/2023,22,22.5,20.9,21.49,2077769
GATM,12/21/2023,21.88,22,21.28,21.83,582890
GATM,12/22/2023,21.86,22,21.25,21.37,439015
GATM,12/26/2023,21.69,22.97,20.81,21.14,28279090
GATM,12/27/2023,21.4,22,20.61,21.55,1605764
GATM,12/28/2023,21.94,22.45,21.56,21.9,861321
GATM,12/29/2023,21.94,22.34,21.45,21.6,863652
GATM,1/1/2024,21.8,22.48,21.67,22.31,1900610
GATM,1/2/2024,22.7,22.79,22.14,22.19,1183945
GATM,1/3/2024,22.2,22.97,22.1,22.5,1505778
GATM,1/4/2024,22.78,22.78,22.26,22.35,1101225
GATM,1/5/2024,22.35,23,21.93,22.46,1732297
GATM,1/8/2024,22.7,23,22.15,22.26,1647002
GATM,1/9/2024,22.3,22.5,21.9,22.03,637404
GATM,1/10/2024,22.4,22.45,22,22.16,521994
GATM,1/11/2024,22.3,22.46,22.05,22.31,578918
GATM,1/12/2024,22.48,22.8,22.11,22.28,1219559
GATM,1/15/2024,22.5,22.65,21.6,21.8,1029031
GATM,1/16/2024,22,22,21.06,21.4,511634
GATM,1/17/2024,21.28,21.75,20.8,21.09,524878
GATM,1/18/2024,21.1,21.1,20.3,20.81,725802
GATM,1/19/2024,21.35,21.35,20.42,20.81,575414
GATM,1/22/2024,20.75,21.1,20.61,20.93,365117
GATM,1/23/2024,21,21.49,20.83,21.37,673170
GATM,1/24/2024,21.48,22.5,21.48,21.96,1403719
GATM,1/25/2024,21.98,22.45,21.6,21.8,940123
GATM,1/26/2024,21.51,21.89,21.06,21.18,516769
GATM,1/29/2024,21.49,21.49,20.9,21.03,348085
GATM,1/30/2024,20.82,21.15,20.51,20.68,544575
GATM,1/31/2024,20.61,20.95,20.51,20.62,138276
GATM,2/1/2024,20.75,20.9,20.41,20.64,167509
GATM,2/2/2024,20.7,20.79,20.45,20.61,633221
GATM,2/6/2024,20.8,21.4,20.7,21.22,569152
GATM,2/7/2024,21.44,21.5,21.15,21.38,600496
GATM,2/9/2024,20.99,20.99,19.78,20.65,523131
GATM,2/12/2024,20.32,20.75,19.8,20.3,755705
GATM,2/13/2024,20.01,20.4,19.32,19.84,433958
GATM,2/14/2024,19.82,20.6,19.82,20.24,391956
GATM,2/15/2024,20.44,20.44,19.9,19.95,169877
GATM,2/16/2024,19.75,19.95,19.19,19.27,424258
GATM,2/19/2024,19.2,19.45,19,19.27,360356
GATM,2/20/2024,19.3,19.89,19,19.03,513321
GATM,2/21/2024,19.47,19.85,19.25,19.73,620748
GATM,2/22/2024,19.95,19.99,19.7,19.73,309239
GATM,2/23/2024,19.53,20.65,19.53,20.32,968923
GATM,2/26/2024,20.64,20.84,20.5,20.67,286407
GATM,2/27/2024,20.65,20.65,19.85,19.95,465341
GATM,2/28/2024,19.81,19.99,19.73,19.85,423267
GATM,2/29/2024,19.85,20.19,19.82,19.9,299015
GATM,3/1/2024,19.85,20.1,19.8,19.86,183228
GATM,3/4/2024,20,20.2,19.8,20.09,149638
GATM,3/5/2024,20.11,20.26,19.96,20.08,184418
GATM,3/6/2024,20,20.45,20,20.17,499632
GATM,3/7/2024,20.05,20.39,19.91,20.04,188670
GATM,3/8/2024,20.02,20.4,19.9,20.15,412522
GATM,3/11/2024,20.15,20.56,20.15,20.4,564513
GATM,3/12/2024,20.5,20.5,19.75,19.89,171970
GATM,3/13/2024,20.01,20.2,19.69,19.73,148084
GATM,3/14/2024,19.75,20.1,19.75,19.99,258316
GATM,3/15/2024,20.1,20.1,19.5,19.65,206418
GATM,3/18/2024,19.75,19.88,19.62,19.69,122368
GATM,3/19/2024,19.55,19.83,19.49,19.51,239159
GATM,3/20/2024,19.89,19.89,19.56,19.6,146148
GATM,3/21/2024,19.51,19.99,19.25,19.31,20905551
GATM,3/22/2024,19.65,20.05,19.4,19.7,3825858
GATM,3/25/2024,19.88,19.9,19.4,19.67,1105452
GATM,3/26/2024,19.8,19.9,19.62,19.71,710972
GATM,3/27/2024,19.9,20.3,19.75,19.89,1533201
GATM,3/28/2024,19.9,20.32,19.9,19.97,1279044
GATM,3/29/2024,20,20.1,19.75,19.81,386620
GATM,4/1/2024,19.9,20,19.8,19.87,287399
GATM,4/2/2024,19.87,19.99,19.52,19.65,247237
GATM,4/3/2024,19.8,19.9,19.58,19.64,382076
GATM,4/4/2024,19.91,20.25,19.82,19.93,1704208
GATM,4/8/2024,19.99,20.24,19.96,20.06,515017
GATM,4/9/2024,20.12,20.3,19.92,20,549367
GATM,4/15/2024,19.9,20.51,19.72,20.28,2571161
GATM,4/16/2024,20.35,20.6,20.14,20.21,1377187
GATM,4/17/2024,20.25,21.1,20.15,20.51,3625193
GATM,4/18/2024,20.65,20.85,20.22,20.36,981717
GATM,4/19/2024,20.6,20.6,20,20.15,700637
