Symbol,Date,Open,High,Low,Close,Adj Close,Volume
SAR,4/24/2023,75.450813,75.450813,75.450813,75.454597,75.454597,0
SAR,4/25/2023,75.447578,75.447578,75.447578,75.450813,75.450813,0
SAR,4/26/2023,75.447578,75.467789,75.447578,75.450813,75.450813,0
SAR,4/27/2023,75.574806,75.574806,75.523621,75.467789,75.467789,0
SAR,4/28/2023,75.526718,75.526718,75.526718,75.516663,75.516663,0
SAR,5/1/2023,75.526718,75.526718,75.520241,75.516663,75.516663,0
SAR,5/2/2023,75.352028,75.352028,75.352028,75.525276,75.525276,0
SAR,5/3/2023,75.52729,75.52729,75.52729,75.529442,75.529442,0
SAR,5/4/2023,75.543114,75.543114,75.543114,75.539146,75.539146,0
SAR,5/5/2023,75.561218,75.561218,75.561218,75.566124,75.566124,0
SAR,5/8/2023,75.460289,75.512001,75.460289,74,74,0
SAR,5/9/2023,75.728287,75.728287,75.728287,75.507019,75.507019,0
SAR,5/10/2023,75.728287,75.728287,75.728287,75.507019,75.507019,0
SAR,5/11/2023,76.594421,76.597191,76.594421,75.729652,75.729652,0
SAR,5/12/2023,78.713005,78.713005,78.713005,78.709503,78.709503,0
SAR,5/15/2023,78.72084,78.72084,78.72084,78.713005,78.713005,0
SAR,5/16/2023,78.72084,78.72084,75.808281,78.713005,78.713005,0
SAR,5/17/2023,75.800026,75.800026,75.800026,75.918991,75.918991,0
SAR,5/18/2023,75.867958,75.867958,75.867958,75.856552,75.856552,0
SAR,5/19/2023,76.020584,76.020584,76.020584,76.044327,76.044327,0
SAR,5/22/2023,76.002579,76.260078,76.002579,75.993919,75.993919,0
SAR,5/23/2023,76.002579,76.260078,76.002579,75.993919,75.993919,0
SAR,5/24/2023,76.267136,76.401535,76.267136,76.260078,76.260078,0
SAR,5/25/2023,76.132622,76.132622,76.132622,76.530602,76.530602,0
SAR,5/26/2023,76.109627,76.109627,76.098969,76.132622,76.132622,0
SAR,5/29/2023,76.109627,76.109627,75.859589,76.132622,76.132622,0
SAR,5/30/2023,76.109627,76.109627,75.859589,76.132622,76.132622,0
SAR,5/31/2023,76.156448,76.156448,76.156448,75.859589,75.859589,0
SAR,6/1/2023,76.143204,76.143204,75.98278,76.156448,76.156448,0
SAR,6/2/2023,76.143204,76.143204,75.98278,76.156448,76.156448,0
SAR,6/5/2023,76.051308,76.051308,76.051308,76.033585,76.033585,0
SAR,6/6/2023,76.051308,76.234917,76.051308,76.033585,76.033585,0
SAR,6/7/2023,76.260002,76.360001,76.332977,76.260002,76.260002,0
SAR,6/8/2023,76.452507,76.452507,76.452507,76.332977,76.332977,0
SAR,6/9/2023,76.452507,76.452507,76.452507,76.332977,76.332977,0
SAR,6/12/2023,76.395859,76.395859,76.395859,76.385674,76.385674,0
SAR,6/13/2023,76.395859,76.549789,76.395859,76.385674,76.385674,0
SAR,6/14/2023,76.549789,76.549789,76.549789,76.549789,76.549789,0
SAR,6/15/2023,76.463249,76.463249,76.463249,76.549789,76.549789,0
SAR,6/16/2023,76.457237,76.52211,76.457237,76.463249,76.463249,0
SAR,6/19/2023,76.532166,76.532166,76.532166,76.519051,76.519051,0
SAR,6/20/2023,76.51709,76.51709,76.51709,76.511909,76.511909,0
SAR,6/21/2023,76.509125,76.509125,76.509125,76.517555,76.517555,0
