"Date","Price","Open","High","Low","Vol.","Change %"
"01/26/2024","302.738","303.225","304.353","298.960","","-0.10%"
"01/25/2024","303.037","304.590","304.981","302.624","","-0.28%"
"01/24/2024","303.875","303.641","305.492","300.631","","0.16%"
"01/23/2024","303.394","304.289","305.614","302.732","","-0.10%"
"01/22/2024","303.689","304.717","305.612","300.972","","-0.30%"
"01/19/2024","304.593","300.436","305.224","300.173","","2.14%"
"01/18/2024","298.219","304.451","305.682","299.621","","-1.79%"
"01/17/2024","303.656","305.091","305.414","303.632","","-0.31%"
"01/16/2024","304.602","306.874","306.930","302.011","","-0.63%"
"01/15/2024","306.544","307.214","307.898","302.938","","0.05%"
"01/12/2024","306.397","308.164","308.923","303.173","","-0.29%"
"01/11/2024","307.292","308.725","309.216","307.046","","-0.29%"
"01/10/2024","308.175","307.422","308.740","306.866","","0.48%"
"01/09/2024","306.690","308.135","309.072","303.958","","-0.28%"
"01/08/2024","307.557","308.130","309.099","303.373","","0.04%"
"01/05/2024","307.442","308.596","309.569","302.400","","-0.16%"
"01/04/2024","307.936","307.741","309.285","307.258","","0.30%"
"01/03/2024","307.011","308.762","309.417","307.022","","-0.21%"
"01/02/2024","307.655","310.488","311.167","304.693","","-0.85%"
"01/01/2024","310.303","310.474","310.573","310.250","","0.07%"
"12/29/2023","310.078","312.474","312.926","307.206","","-0.61%"
"12/28/2023","311.974","313.634","314.661","308.342","","-0.30%"
"12/27/2023","312.905","311.965","314.239","307.409","","0.49%"
"12/26/2023","311.384","311.500","313.001","306.635","","0.17%"
"12/25/2023","310.860","311.699","311.840","311.034","","-0.03%"
"12/22/2023","310.944","311.638","314.846","306.569","","-0.08%"
"12/21/2023","311.196","309.712","311.737","305.464","","0.63%"
"12/20/2023","309.239","310.611","311.705","308.858","","-0.38%"
"12/19/2023","310.427","309.068","310.668","305.012","","0.51%"
"12/18/2023","308.841","309.100","310.230","304.935","","0.18%"
"12/15/2023","308.300","311.680","312.647","305.081","","-0.87%"
"12/14/2023","311.012","308.686","312.670","304.340","","1.00%"
"12/13/2023","307.945","306.522","309.353","305.374","","0.65%"
"12/12/2023","305.953","305.669","307.164","305.289","","0.27%"
"12/11/2023","305.131","305.694","306.204","301.563","","-0.02%"
"12/08/2023","305.203","306.746","306.930","304.266","","-0.36%"
"12/07/2023","306.309","306.028","307.421","301.563","","0.25%"
"12/06/2023","305.533","307.389","307.546","305.729","","-0.43%"
"12/05/2023","306.848","309.070","309.112","306.855","","-0.55%"
"12/04/2023","308.555","310.677","310.919","304.703","","-0.50%"
"12/01/2023","310.093","311.125","311.853","305.076","","-0.13%"
"11/30/2023","310.495","313.496","314.043","310.408","","-0.76%"
"11/29/2023","312.862","313.822","314.915","312.885","","-0.11%"
"11/28/2023","313.215","312.737","314.322","312.166","","0.34%"
"11/27/2023","312.161","312.251","313.284","308.071","","0.13%"
"11/24/2023","311.762","307.522","314.361","305.707","","2.11%"
"11/23/2023","305.312","310.308","311.837","307.000","","-1.51%"
"11/22/2023","310.007","314.618","314.979","306.967","","-1.24%"
"11/21/2023","313.906","315.455","316.176","312.115","","-0.27%"
"11/20/2023","314.741","314.535","315.815","308.279","","0.39%"
"11/17/2023","313.533","312.918","314.650","306.753","","0.42%"
"11/16/2023","312.209","312.784","313.797","306.500","","0.05%"
"11/15/2023","312.050","312.772","313.874","311.607","","-0.06%"
"11/14/2023","312.227","307.596","313.044","304.341","","1.71%"
"11/13/2023","306.975","307.133","308.059","302.472","","0.03%"
"11/10/2023","306.876","302.690","307.388","301.658","","2.12%"
"11/09/2023","300.515","307.291","307.850","302.464","","-2.03%"
"11/08/2023","306.756","306.388","307.506","302.722","","0.18%"
"11/07/2023","306.216","305.435","307.262","301.505","","0.43%"
"11/06/2023","304.899","305.241","306.978","302.120","","0.06%"
"11/03/2023","304.704","300.631","305.767","297.780","","1.47%"
"11/02/2023","300.281","297.201","301.918","295.630","","1.21%"
"11/01/2023","296.697","297.917","299.509","292.834","","-0.37%"
"10/31/2023","297.810","298.522","300.115","293.358","","-0.05%"
"10/30/2023","297.960","296.165","298.564","289.475","","0.84%"
"10/27/2023","295.475","295.967","297.048","291.819","","0.03%"
"10/26/2023","295.384","296.277","296.404","294.632","","-0.02%"
"10/25/2023","295.447","296.018","297.138","292.260","","0.01%"
"10/24/2023","295.405","297.159","299.125","293.453","","-0.41%"
"10/23/2023","296.624","294.937","297.423","291.075","","0.81%"
"10/20/2023","294.242","294.734","295.612","291.087","","-0.04%"
"10/19/2023","294.363","294.538","296.271","289.493","","0.12%"
"10/18/2023","294.011","292.478","296.367","290.626","","0.67%"
"10/17/2023","292.050","292.209","293.177","286.673","","0.06%"
"10/16/2023","291.876","291.517","293.763","286.154","","0.19%"
"10/13/2023","291.309","294.243","294.845","288.775","","-0.81%"
"10/12/2023","293.675","296.885","297.321","293.651","","-0.86%"
"10/11/2023","296.214","301.023","301.307","292.132","","-1.44%"
"10/10/2023","300.542","297.620","301.435","292.526","","1.05%"
"10/09/2023","297.405","299.699","299.798","292.484","","-0.79%"
"10/06/2023","299.764","299.462","300.896","292.388","","0.26%"
"10/05/2023","298.983","299.191","300.167","293.871","","0.15%"
"10/04/2023","298.548","299.311","300.641","294.081","","-0.08%"
"10/03/2023","298.776","302.538","302.711","294.676","","-1.08%"
"10/02/2023","302.023","305.151","305.367","299.305","","-0.89%"
"09/29/2023","304.733","305.094","306.580","304.848","","0.10%"
"09/28/2023","304.416","299.720","305.483","298.101","","2.31%"
"09/27/2023","297.549","302.675","306.102","299.293","","-1.01%"
"09/26/2023","300.590","307.885","308.017","302.461","","-2.21%"
"09/25/2023","307.375","307.130","312.444","305.117","","0.81%"
"09/22/2023","304.914","312.285","312.447","306.511","","-2.19%"
"09/21/2023","311.747","313.404","313.742","307.357","","-0.35%"
"09/20/2023","312.842","314.852","318.353","309.935","","-0.51%"
"09/19/2023","314.438","316.549","316.860","310.594","","-0.53%"
"09/18/2023","316.103","316.600","317.829","311.378","","0.09%"
"09/15/2023","315.814","317.202","318.350","312.370","","-0.31%"
"09/14/2023","316.783","316.774","322.076","315.425","","0.69%"
"09/13/2023","314.599","322.271","322.616","316.258","","-2.23%"
"09/12/2023","321.784","323.551","324.093","317.845","","-0.37%"
"09/11/2023","322.977","329.352","329.828","318.825","","-1.57%"
"09/08/2023","328.128","327.922","329.717","322.219","","0.61%"
"09/07/2023","326.130","329.871","330.063","323.020","","-0.96%"
"09/06/2023","329.288","330.319","330.766","329.012","","-0.25%"
"09/05/2023","330.123","330.833","331.226","326.715","","0.01%"
"09/04/2023","330.075","330.061","331.246","325.440","","0.29%"
"09/01/2023","329.115","332.246","333.277","329.776","","-0.79%"
"08/31/2023","331.735","332.401","334.744","328.392","","0.01%"
"08/30/2023","331.707","331.009","333.173","325.965","","0.47%"
"08/29/2023","330.147","328.384","331.405","323.608","","0.95%"
"08/28/2023","327.030","327.379","328.612","322.334","","0.53%"
"08/25/2023","325.296","327.543","328.637","320.182","","-0.02%"
"08/24/2023","325.351","325.608","328.892","321.747","","0.05%"
"08/23/2023","325.173","324.897","326.040","320.380","","0.29%"
"08/22/2023","324.236","324.410","327.535","320.510","","0.03%"
"08/21/2023","324.149","323.213","325.072","318.132","","0.69%"
"08/18/2023","321.935","322.355","323.526","316.192","","0.39%"
"08/17/2023","320.695","322.202","323.749","316.315","","0.10%"
"08/16/2023","320.387","317.017","324.027","315.785","","1.22%"
"08/15/2023","316.510","314.174","318.952","312.375","","0.93%"
"08/14/2023","313.599","311.688","315.259","309.638","","-0.40%"
"08/11/2023","314.870","315.698","317.633","312.939","","-0.16%"
"08/10/2023","315.383","315.202","318.243","312.762","","0.11%"
"08/09/2023","315.035","315.172","316.290","310.825","","0.07%"
"08/08/2023","314.829","314.012","316.870","312.168","","0.46%"
"08/07/2023","313.394","314.305","316.176","311.132","","0.00%"
"08/04/2023","313.389","316.284","316.762","309.659","","-0.74%"
"08/03/2023","315.734","316.039","316.790","309.384","","0.07%"
"08/02/2023","315.504","315.267","317.908","312.116","","0.22%"
"08/01/2023","314.799","315.254","315.970","310.921","","0.01%"
"07/31/2023","314.761","315.726","316.322","310.870","","-0.21%"
"07/28/2023","315.415","314.438","316.443","313.435","","0.38%"
"07/27/2023","314.212","317.659","319.411","312.530","","-0.85%"
"07/26/2023","316.896","315.956","319.170","313.176","","0.62%"
"07/25/2023","314.933","318.921","320.379","314.094","","-1.06%"
"07/24/2023","318.309","315.260","321.351","315.056","","0.39%"
"07/21/2023","317.082","317.196","319.536","312.393","","0.40%"
"07/20/2023","315.813","317.940","319.659","314.497","","-0.61%"
"07/19/2023","317.743","316.686","318.934","310.022","","0.58%"
"07/18/2023","315.900","313.484","318.826","309.382","","1.12%"
"07/17/2023","312.389","311.772","314.945","307.423","","0.45%"
"07/14/2023","310.988","309.543","312.191","305.737","","0.66%"
"07/13/2023","308.941","309.164","310.928","299.509","","0.23%"
"07/12/2023","308.246","307.247","310.415","301.422","","0.49%"
"07/11/2023","306.737","307.739","309.691","301.731","","-0.15%"
"07/10/2023","307.202","304.939","307.795","301.060","","0.87%"
"07/07/2023","304.554","301.584","305.036","297.297","","1.08%"
"07/06/2023","301.298","301.201","302.058","295.511","","0.26%"
"07/05/2023","300.518","299.159","303.387","296.227","","0.56%"
"07/04/2023","298.846","312.629","313.193","295.241","","-4.22%"
"07/03/2023","312.026","312.586","313.273","311.426","","0.00%"
"06/30/2023","312.026","311.308","313.271","310.462","","0.37%"
"06/29/2023","310.873","312.603","313.395","310.820","","-0.38%"
"06/28/2023","312.055","314.154","314.225","312.250","","-0.48%"
"06/27/2023","313.559","312.692","314.311","307.694","","0.50%"
"06/26/2023","311.985","312.185","313.464","308.135","","0.18%"
"06/23/2023","311.425","314.521","314.592","309.057","","-0.82%"
"06/22/2023","313.999","315.367","316.086","310.914","","-0.25%"
"06/21/2023","314.801","313.865","315.978","312.689","","0.49%"
"06/20/2023","313.261","314.036","314.460","313.065","","-0.05%"
"06/19/2023","313.433","310.150","314.728","309.845","","-0.15%"
"06/16/2023","313.892","314.655","315.077","313.327","","-0.05%"
"06/15/2023","314.064","311.065","314.913","309.848","","1.12%"
"06/14/2023","310.579","309.677","311.964","305.815","","0.46%"
"06/13/2023","309.162","309.207","311.849","305.656","","0.14%"
"06/12/2023","308.726","308.500","310.268","304.267","","0.27%"
"06/09/2023","307.902","309.734","309.925","304.821","","-0.36%"
"06/08/2023","309.005","306.660","309.892","303.260","","1.00%"
"06/07/2023","305.934","306.474","307.978","302.530","","0.04%"
"06/06/2023","305.820","305.724","307.860","302.784","","0.24%"
"06/05/2023","305.078","305.774","306.841","301.551","","-0.01%"
"06/02/2023","305.121","307.230","308.165","303.432","","-0.50%"
"06/01/2023","306.660","304.772","307.244","300.853","","0.83%"
"05/31/2023","304.127","306.083","306.186","303.190","","-0.42%"
"05/30/2023","305.408","305.512","306.697","301.279","","0.02%"
"05/29/2023","305.360","305.798","307.284","301.810","","0.07%"
"05/26/2023","305.151","306.650","307.581","301.512","","-0.29%"
"05/25/2023","306.027","308.982","309.422","302.389","","-0.79%"
"05/24/2023","308.468","309.103","310.320","304.954","","-0.03%"
"05/23/2023","308.561","309.845","311.342","305.362","","-0.21%"
"05/22/2023","309.195","308.685","310.995","304.873","","0.61%"
"05/19/2023","307.317","307.781","309.180","306.973","","0.10%"
"05/18/2023","307.024","308.940","309.990","305.037","","-0.44%"
"05/17/2023","308.370","309.458","310.086","306.283","","-0.13%"
"05/16/2023","308.778","309.801","311.709","305.647","","-0.10%"
"05/15/2023","309.091","309.667","311.324","305.370","","-0.01%"
"05/12/2023","309.135","322.688","323.027","306.826","","-4.06%"
"05/11/2023","322.211","318.312","326.427","312.931","","1.28%"
"05/10/2023","318.146","311.128","319.151","309.199","","2.43%"
"05/09/2023","310.606","312.405","313.484","308.720","","-0.40%"
"05/08/2023","311.853","313.172","313.940","308.434","","-0.13%"
"05/05/2023","312.250","312.521","313.885","308.547","","0.10%"
"05/04/2023","311.942","313.883","315.205","311.768","","-0.43%"
"05/03/2023","313.301","312.111","314.805","312.064","","0.59%"
"05/02/2023","311.465","311.436","312.599","310.370","","0.20%"
"05/01/2023","310.834","313.133","313.203","307.871","","-0.42%"
"04/28/2023","312.142","312.948","313.380","308.379","","-0.06%"
"04/27/2023","312.340","313.317","314.157","309.478","","-0.12%"
"04/26/2023","312.708","311.034","314.478","308.159","","0.70%"
"04/25/2023","310.541","313.242","313.853","310.793","","-0.66%"
"04/24/2023","312.604","311.595","313.384","306.957","","0.54%"
"04/21/2023","310.932","311.000","311.697","308.148","","0.18%"
"04/20/2023","310.366","307.699","311.966","306.313","","1.49%"
"04/19/2023","305.803","311.440","312.037","306.208","","-1.65%"
"04/18/2023","310.918","310.767","312.103","306.327","","0.19%"
"04/17/2023","310.331","312.611","313.793","307.650","","-0.65%"
"04/14/2023","312.372","314.587","315.581","308.759","","-0.56%"
"04/13/2023","314.116","316.515","317.948","308.763","","-0.58%"
"04/12/2023","315.934","315.056","317.665","308.918","","0.72%"
"04/11/2023","313.691","311.225","315.981","309.634","","1.01%"
"04/10/2023","310.567","309.561","314.122","306.668","","0.53%"
"04/07/2023","308.930","314.827","314.927","305.130","","-1.74%"
"04/06/2023","314.416","314.746","315.809","306.788","","0.35%"
"04/05/2023","313.304","315.843","316.925","310.173","","-0.24%"
"04/04/2023","314.049","310.482","316.463","308.297","","1.32%"
"04/03/2023","309.963","307.903","311.094","302.320","","0.90%"
"03/31/2023","307.188","309.349","310.015","304.953","","-0.49%"
"03/30/2023","308.716","307.427","309.970","302.990","","0.57%"
"03/29/2023","306.965","307.456","308.371","303.974","","0.04%"
"03/28/2023","306.857","306.271","308.081","302.793","","0.33%"
"03/27/2023","305.851","304.423","306.455","301.022","","0.75%"
"03/24/2023","303.576","306.326","306.622","303.044","","-0.75%"
"03/23/2023","305.883","307.224","309.333","306.184","","-0.33%"
"03/22/2023","306.893","303.375","308.852","300.922","","1.40%"
"03/21/2023","302.645","302.228","305.281","299.498","","0.40%"
"03/20/2023","301.440","301.548","303.874","296.740","","0.40%"
"03/17/2023","300.248","300.633","302.546","296.515","","0.04%"
"03/16/2023","300.122","299.740","301.157","295.461","","0.28%"
"03/15/2023","299.273","299.076","304.069","296.169","","0.80%"
"03/14/2023","296.901","302.547","303.297","297.647","","-1.77%"
"03/13/2023","302.236","298.661","303.342","295.646","","1.40%"
"03/10/2023","298.057","294.180","303.013","292.158","","1.52%"
"03/09/2023","293.595","293.151","299.848","291.109","","0.34%"
"03/08/2023","292.596","292.090","294.685","289.820","","0.33%"
"03/07/2023","291.625","294.382","297.283","290.158","","-0.76%"
"03/06/2023","293.859","293.085","297.509","289.954","","0.32%"
"03/03/2023","292.912","298.705","300.422","291.401","","-1.76%"
"03/02/2023","298.171","278.956","302.247","278.353","","7.10%"
"03/01/2023","278.409","276.563","285.132","275.794","","0.86%"
"02/28/2023","276.034","275.677","278.510","273.690","","0.28%"
"02/27/2023","275.252","274.290","275.982","271.824","","0.50%"
"02/24/2023","273.880","278.569","279.056","272.305","","-1.52%"
"02/23/2023","278.119","277.440","278.608","273.926","","0.43%"
"02/22/2023","276.941","279.734","280.384","275.663","","-0.80%"
"02/21/2023","279.181","279.707","281.902","277.517","","-0.05%"
"02/20/2023","279.334","280.945","281.379","277.536","","-0.39%"
"02/17/2023","280.439","283.838","283.908","276.938","","-0.88%"
"02/16/2023","282.937","284.514","285.432","279.808","","-0.40%"
"02/15/2023","284.060","287.241","287.443","280.625","","-0.89%"
"02/14/2023","286.625","289.199","290.561","283.756","","-0.71%"
"02/13/2023","288.663","288.039","289.428","284.690","","0.41%"
"02/10/2023","287.478","289.631","291.469","285.728","","-0.55%"
"02/09/2023","289.067","294.017","296.213","288.999","","-1.50%"
"02/08/2023","293.480","296.467","296.867","291.523","","-0.83%"
"02/07/2023","295.930","295.180","297.736","293.567","","0.36%"
"02/06/2023","294.860","296.860","298.578","291.910","","-0.46%"
"02/03/2023","296.225","295.579","301.118","293.832","","0.38%"
"02/02/2023","295.116","293.653","297.861","293.560","","0.77%"
"02/01/2023","292.857","291.155","293.960","288.168","","0.79%"
"01/31/2023","290.559","285.409","293.384","285.120","","2.04%"
"01/30/2023","284.763","272.406","286.738","272.043","","4.82%"
"01/27/2023","271.675","272.845","272.957","251.939","","-0.20%"
"01/26/2023","272.225","253.029","272.932","252.238","","7.71%"
"01/25/2023","252.737","252.023","253.214","251.256","74.38K","0.57%"
"01/24/2023","251.305","251.505","252.197","250.124","71.02K","0.18%"
"01/23/2023","250.848","249.645","252.628","248.914","72.85K","0.59%"
"01/20/2023","249.371","249.078","249.645","248.299","78.92K","0.21%"
"01/19/2023","248.859","247.766","249.250","246.990","103.75K","0.59%"
"01/18/2023","247.407","247.630","250.027","246.452","110.54K","0.15%"
"01/17/2023","247.045","247.689","249.467","246.714","109.68K","-0.15%"
"01/16/2023","247.416","247.882","248.809","247.073","67.18K","-0.05%"
"01/13/2023","247.528","248.056","248.525","246.538","98.61K","-0.07%"
"01/12/2023","247.692","245.840","248.501","245.266","96.47K","0.98%"
"01/11/2023","245.300","245.361","246.298","244.635","88.44K","0.20%"
"01/10/2023","244.821","244.835","245.898","244.074","95.40K","0.28%"
"01/09/2023","244.137","242.763","245.669","242.439","88.09K","0.84%"
"01/06/2023","242.098","240.033","243.025","238.719","95.38K","1.27%"
"01/05/2023","239.067","240.621","242.326","239.794","81.74K","-0.32%"
"01/04/2023","239.845","239.440","241.411","239.210","90.19K","0.37%"
"01/03/2023","238.958","241.742","242.261","238.538","95.14K","-1.01%"
"01/02/2023","241.388","242.508","242.743","241.436","21.56K","-0.37%"
