Symbol,Date,Open,High,Low,Close,Adj Close,Volume
USD,4/24/2023,281.313507,283,278.675049,283,283,0
USD,4/25/2023,277.410065,283,277.410065,277.620911,277.620911,0
USD,4/26/2023,283.22818,283.22818,278.609344,283.029999,283.029999,0
USD,4/27/2023,278.421417,282.404572,278.421417,283.299988,283.299988,0
USD,4/28/2023,282.684814,283.25,282.222809,283.25,283.25,0
USD,5/1/2023,281.677887,281.677887,281.677887,278.528473,278.528473,0
USD,5/2/2023,282.02655,283.25,282.02655,283.25,283.25,0
USD,5/3/2023,280.900177,283.25,280.900177,283.25,283.25,0
USD,5/4/2023,281.086975,283.299988,281.086975,283.299988,283.299988,0
USD,5/5/2023,283.191864,283.399994,282.094879,283.399994,283.399994,0
USD,5/8/2023,282.089783,283.200012,278.906921,283,283,0
USD,5/9/2023,280.378906,284,280.378906,283.179993,283.179993,0
USD,5/10/2023,284.054108,288.675262,284.054108,284,284,0
USD,5/11/2023,287.454224,294.667816,287.25,284,284,0
USD,5/12/2023,294.809448,295.200012,284.010742,295.200012,295.200012,0
USD,5/15/2023,285.146423,295.200012,283.399445,282.900879,282.900879,0
USD,5/16/2023,283.224945,283.224945,280.277649,284.299988,284.299988,0
USD,5/17/2023,280.911926,284.299988,280.911926,284.700012,284.700012,0
USD,5/18/2023,283.441406,284.5,283.441406,284.5,284.5,0
USD,5/19/2023,284.985229,285.100006,284.291534,285.100006,285.100006,0
USD,5/22/2023,283.482605,286,283.482605,283.506165,283.506165,0
USD,5/23/2023,285.394501,285.547791,285.394501,286,286,0
USD,5/24/2023,285.777069,285.777069,284.684479,286.5,286.5,0
USD,5/25/2023,285.090973,285.5,284.020386,287,287,0
USD,5/26/2023,285.399994,285.399994,283.594879,285.5,285.5,0
USD,5/29/2023,284.278748,284.278748,283.770813,284.155487,284.155487,0
USD,5/30/2023,283.863525,283.863525,280.344727,283.770813,283.770813,0
USD,5/31/2023,280.297699,283.860138,280.297699,285.600006,285.600006,0
USD,6/1/2023,283.759216,283.759216,283.691956,285,285,0
USD,6/2/2023,282.402924,284.156281,282.402924,283.691956,283.691956,0
USD,6/5/2023,286.070831,286.070831,284.663574,285.19339,285.19339,0
USD,6/6/2023,283.978241,284.984436,283.978241,285.75,285.75,0
USD,6/7/2023,286.25,286.350006,285.265991,286,286,0
USD,6/8/2023,285.555023,286.700012,281.677094,286.25,286.25,0
USD,6/9/2023,280.325165,285.344818,280.325165,286.700012,286.700012,0
USD,6/12/2023,285.937012,286.5,285.937012,285.400482,285.400482,0
USD,6/13/2023,286.361389,286.361389,282.030304,287.100006,287.100006,0
USD,6/14/2023,282.115265,282.233398,282.115265,287.100006,287.100006,0
USD,6/15/2023,281.389679,285.924744,281.389679,286.75,286.75,0
USD,6/16/2023,283.123535,285.416687,283.123535,287,287,0
USD,6/19/2023,285.887756,287,285.652039,285.116058,285.116058,0
USD,6/20/2023,285.691284,287,285.607147,287,287,0
USD,6/21/2023,285.953827,287,285.376953,287,287,0
USD,6/22/2023,283.588898,286.5,283.588898,286.5,286.5,0
USD,6/23/2023,286.495148,286.5,285.030426,286.25,286.25,0
USD,6/26/2023,284.046387,284.808319,283.976074,283.268433,283.268433,0
USD,6/27/2023,284.873596,286.200012,283.369263,286.200012,286.200012,0
USD,6/28/2023,283.198547,285.290039,283.198547,286.200012,286.200012,0
USD,6/29/2023,286.378082,286.378082,284.934998,286,286,0
USD,6/30/2023,286.424805,286.424805,285.102142,286.100006,286.100006,0
USD,7/3/2023,283.829773,284.730408,283.829773,283.249054,283.249054,0
USD,7/4/2023,284.568604,284.568604,273.635803,286.100006,286.100006,0
USD,7/5/2023,273.753906,276.850006,273.753906,273.635803,273.635803,0
USD,7/6/2023,276.279724,276.75,275.573395,276.899994,276.899994,0
USD,7/7/2023,275.582245,277.700012,273.056244,276.75,276.75,0
USD,7/10/2023,271.246918,279,271.246918,270.917053,270.917053,0
USD,7/11/2023,273.412659,277,273.385803,279.25,279.25,0
USD,7/12/2023,272.982635,277,272.982635,278.700012,278.700012,0
USD,7/13/2023,272.844421,274.5,270.720947,277.25,277.25,0
USD,7/14/2023,269.585968,277,269.585968,275.25,275.25,0
USD,7/17/2023,272.464844,274.471649,272.464844,271.89563,271.89563,0
USD,7/18/2023,274.314178,281.413696,274.314178,278,278,0
USD,7/19/2023,282.027679,283.75,282.027679,280,280,0
USD,7/20/2023,282.390564,284,282.390564,283.75,283.75,0
USD,7/21/2023,284.759552,285.382385,284.759552,284,284,0
USD,7/24/2023,285.295197,287,285.196503,285.132446,285.132446,0
USD,7/25/2023,287.067902,287.75,283.620911,287.75,287.75,0
USD,7/26/2023,283.370697,287.700012,283.370697,287.75,287.75,0
USD,7/27/2023,285.17627,287,285.071594,287,287,0
USD,7/28/2023,289.064575,289.064575,284.59549,287,287,0
USD,7/31/2023,284.209503,286,284.209503,283.859283,283.859283,0
USD,8/1/2023,286.16333,286.75,286.16333,286.399994,286.399994,0
USD,8/2/2023,285.812897,286.105621,283.608643,286.649994,286.649994,0
USD,8/3/2023,284.553558,284.553558,282.106201,283.939758,283.939758,0
USD,8/4/2023,281.745697,287.5,281.745697,288.5,288.5,0
USD,8/7/2023,280.318268,282.160858,280.318268,280.18338,280.18338,0
USD,8/8/2023,281.816864,286.466095,281.816864,282.127441,282.127441,0
USD,8/9/2023,286.449097,286.449097,286.017059,286.466095,286.466095,0
USD,8/10/2023,286.131775,286.150421,286.113525,286.017059,286.017059,0
USD,8/11/2023,287.184296,287.184296,286.918457,286.150421,286.150421,0
USD,8/14/2023,288.42691,288.42691,283.444824,288.026611,288.026611,0
USD,8/15/2023,284.260803,289.971222,284.260803,287.700012,287.700012,0
USD,8/16/2023,290.76239,294.841309,290.76239,290.700012,290.700012,0
USD,8/17/2023,296.098541,296.098541,293,293,293,0
USD,8/18/2023,294,294,294,294,294,0
USD,8/21/2023,295.091217,295.585358,295.02478,294.753906,294.753906,0
USD,8/22/2023,295.727722,298.037201,295.727722,296,296,0
USD,8/23/2023,299.081177,299.081177,298.364166,297,297,0
USD,8/24/2023,296.637909,299,296.637909,297,297,0
USD,8/25/2023,300.545563,301.421356,300.545563,299,299,0
USD,8/28/2023,301.599976,302.062103,301.530182,301.700562,301.700562,0
USD,8/29/2023,301.682587,302.699432,301.682587,302.062103,302.062103,0
USD,8/30/2023,300.99942,303.227112,300.99942,302.699432,302.699432,0
USD,8/31/2023,301.861115,305.055145,301.861115,303.227112,303.227112,0
USD,9/1/2023,306.019165,306.019165,304.779053,305.055145,305.055145,0
USD,9/4/2023,306.677795,306.677795,304.853241,306.143829,306.143829,0
USD,9/5/2023,305.211945,306.300629,301,305.152557,305.152557,0
USD,9/6/2023,306.5,306.694946,305.982147,306.606262,306.606262,0
USD,9/7/2023,306.675598,307,304.913086,307,307,0
USD,9/8/2023,304.780762,304.894958,304.5,304.5,304.5,0
USD,9/11/2023,304.546356,306.5,296.281403,304.574799,304.574799,0
USD,9/12/2023,295.738129,298.163971,295.738129,300.600006,300.600006,0
USD,9/13/2023,296.903107,296.903107,293.835266,299.25,299.25,0
USD,9/14/2023,293.680695,296.245819,293.680695,299.25,299.25,0
USD,9/15/2023,298.85556,298.85556,295.419373,297.5,297.5,0
USD,9/18/2023,294.965363,296.549988,290.714722,294.921173,294.921173,0
USD,9/19/2023,290.174866,293.272522,290.174866,295.75,295.75,0
USD,9/20/2023,293.688354,294.5,288.64682,294.5,294.5,0
USD,9/21/2023,290.459106,293.600006,288.05365,293.600006,293.600006,0
USD,9/22/2023,287.694153,292.5,286.703918,292.5,292.5,0
USD,9/25/2023,286.224945,288.987762,286.224945,285.724823,285.724823,0
USD,9/26/2023,290.572754,290.572754,284.492767,290,290,0
USD,9/27/2023,285.45993,290.25,285.45993,290.25,290.25,0
USD,9/28/2023,287.899231,288.25,286.03891,288.25,288.25,0
USD,9/29/2023,285.284943,287.550873,285.284943,287.5,287.5,0
USD,10/2/2023,288.485931,288.485931,285.509949,287.859161,287.859161,0
USD,10/3/2023,287.198975,287.198975,280.575897,286.5,286.5,0
USD,10/4/2023,280.587952,285.25,280.587952,285.25,285.25,0
USD,10/5/2023,282.669159,284.25,278.436218,284.25,284.25,0
USD,10/6/2023,277.682281,277.682281,277.481262,277.555908,277.555908,0
USD,10/9/2023,276.947174,279.860626,276.947174,276.171387,276.171387,0
USD,10/10/2023,278.814972,278.814972,275.667908,279.860626,279.860626,0
USD,10/11/2023,275.04306,277.784119,275.04306,280.25,280.25,0
USD,10/12/2023,277.197052,279,277.007507,279,279,0
USD,10/13/2023,279.082642,279.082642,275.930115,278,278,0
USD,10/16/2023,275.93927,278,275.31842,276.046906,276.046906,0
USD,10/17/2023,274.631134,276.399994,274.631134,276.399994,276.399994,0
USD,10/18/2023,274.688477,278.248779,274.688477,276,276,0
USD,10/19/2023,278.683075,278.683075,274.767303,278.248779,278.248779,0
USD,10/20/2023,274.235962,278.299988,273.944519,278.299988,278.299988,0
USD,10/23/2023,273.938049,278.100006,273.938049,273.49115,273.49115,0
USD,10/24/2023,275.477386,278.12561,275.1474,278.100006,278.100006,0
USD,10/25/2023,278.955322,278.955322,274.980469,279,279,0
USD,10/26/2023,275.358063,279.700012,275.358063,279.700012,279.700012,0
USD,10/27/2023,278.070892,278.070892,276.206787,279.700012,279.700012,0
USD,10/30/2023,275.736206,275.736206,275.540771,275.371338,275.371338,0
USD,10/31/2023,275.104492,279.565765,275.104492,280.700012,280.700012,0
USD,11/1/2023,277.453339,277.453339,277.453339,280.700012,280.700012,0
